index,Time,ExteriorTemperature
0,2014-07-01 00:00:00,12.2
1,2014-07-01 00:01:00,12.2
2,2014-07-01 00:02:00,12.2
3,2014-07-01 00:03:00,12.2
4,2014-07-01 00:04:00,12.2
5,2014-07-01 00:05:00,12.2
6,2014-07-01 00:06:00,12.2
7,2014-07-01 00:07:00,12.2
8,2014-07-01 00:08:00,12.2
9,2014-07-01 00:09:00,12.2
10,2014-07-01 00:10:00,12.2
11,2014-07-01 00:11:00,12.2
12,2014-07-01 00:12:00,12.2
13,2014-07-01 00:13:00,12.2
14,2014-07-01 00:14:00,12.2
15,2014-07-01 00:15:00,12.1
16,2014-07-01 00:16:00,12.1
17,2014-07-01 00:17:00,12.1
18,2014-07-01 00:18:00,12.1
19,2014-07-01 00:19:00,12.1
20,2014-07-01 00:20:00,12.1
21,2014-07-01 00:21:00,12.1
22,2014-07-01 00:22:00,12.1
23,2014-07-01 00:23:00,12.0
24,2014-07-01 00:24:00,12.0
25,2014-07-01 00:25:00,12.0
26,2014-07-01 00:26:00,12.0
27,2014-07-01 00:27:00,11.9
28,2014-07-01 00:28:00,11.9
29,2014-07-01 00:29:00,11.9
30,2014-07-01 00:30:00,11.9
31,2014-07-01 00:31:00,11.9
32,2014-07-01 00:32:00,11.9
33,2014-07-01 00:33:00,11.9
34,2014-07-01 00:34:00,11.9
35,2014-07-01 00:35:00,11.8
36,2014-07-01 00:36:00,11.8
37,2014-07-01 00:37:00,11.8
38,2014-07-01 00:38:00,11.8
39,2014-07-01 00:39:00,11.8
40,2014-07-01 00:40:00,11.8
41,2014-07-01 00:41:00,11.8
42,2014-07-01 00:42:00,11.7
43,2014-07-01 00:43:00,11.7
44,2014-07-01 00:44:00,11.7
45,2014-07-01 00:45:00,11.7
46,2014-07-01 00:46:00,11.7
47,2014-07-01 00:47:00,11.7
48,2014-07-01 00:48:00,11.6
49,2014-07-01 00:49:00,11.6
50,2014-07-01 00:50:00,11.6
51,2014-07-01 00:51:00,11.5
52,2014-07-01 00:52:00,11.5
53,2014-07-01 00:53:00,11.5
54,2014-07-01 00:54:00,11.4
55,2014-07-01 00:55:00,11.4
56,2014-07-01 00:56:00,11.4
57,2014-07-01 00:57:00,11.4
58,2014-07-01 00:58:00,11.3
59,2014-07-01 00:59:00,11.3
60,2014-07-01 01:00:00,11.3
61,2014-07-01 01:01:00,11.3
62,2014-07-01 01:02:00,11.3
63,2014-07-01 01:03:00,11.3
64,2014-07-01 01:04:00,11.2
65,2014-07-01 01:05:00,11.2
66,2014-07-01 01:06:00,11.2
67,2014-07-01 01:07:00,11.2
68,2014-07-01 01:08:00,11.2
69,2014-07-01 01:09:00,11.2
70,2014-07-01 01:10:00,11.2
71,2014-07-01 01:11:00,11.2
72,2014-07-01 01:12:00,11.2
73,2014-07-01 01:13:00,11.2
74,2014-07-01 01:14:00,11.2
75,2014-07-01 01:15:00,11.2
76,2014-07-01 01:16:00,11.1
77,2014-07-01 01:17:00,11.1
78,2014-07-01 01:18:00,11.1
79,2014-07-01 01:19:00,11.1
80,2014-07-01 01:20:00,11.1
81,2014-07-01 01:21:00,11.1
82,2014-07-01 01:22:00,11.1
83,2014-07-01 01:23:00,11.1
84,2014-07-01 01:24:00,11.0
85,2014-07-01 01:25:00,11.0
86,2014-07-01 01:26:00,11.0
87,2014-07-01 01:27:00,11.0
88,2014-07-01 01:28:00,11.0
89,2014-07-01 01:29:00,11.0
90,2014-07-01 01:30:00,11.0
91,2014-07-01 01:31:00,11.0
92,2014-07-01 01:32:00,11.0
93,2014-07-01 01:33:00,11.0
94,2014-07-01 01:34:00,11.0
95,2014-07-01 01:35:00,11.0
96,2014-07-01 01:36:00,10.9
97,2014-07-01 01:37:00,10.9
98,2014-07-01 01:38:00,10.9
99,2014-07-01 01:39:00,10.9
100,2014-07-01 01:40:00,10.9
101,2014-07-01 01:41:00,10.8
102,2014-07-01 01:42:00,10.8
103,2014-07-01 01:43:00,10.8
104,2014-07-01 01:44:00,10.7
105,2014-07-01 01:45:00,10.7
106,2014-07-01 01:46:00,10.7
107,2014-07-01 01:47:00,10.7
108,2014-07-01 01:48:00,10.7
109,2014-07-01 01:49:00,10.7
110,2014-07-01 01:50:00,10.7
111,2014-07-01 01:51:00,10.6
112,2014-07-01 01:52:00,10.6
113,2014-07-01 01:53:00,10.6
114,2014-07-01 01:54:00,10.6
115,2014-07-01 01:55:00,10.6
116,2014-07-01 01:56:00,10.6
117,2014-07-01 01:57:00,10.5
118,2014-07-01 01:58:00,10.5
119,2014-07-01 01:59:00,10.4
120,2014-07-01 02:00:00,10.4
121,2014-07-01 02:01:00,10.4
122,2014-07-01 02:02:00,10.4
123,2014-07-01 02:03:00,10.4
124,2014-07-01 02:04:00,10.4
125,2014-07-01 02:05:00,10.4
126,2014-07-01 02:06:00,10.3
127,2014-07-01 02:07:00,10.3
128,2014-07-01 02:08:00,10.3
129,2014-07-01 02:09:00,10.3
130,2014-07-01 02:10:00,10.3
131,2014-07-01 02:11:00,10.3
132,2014-07-01 02:12:00,10.3
133,2014-07-01 02:13:00,10.3
134,2014-07-01 02:14:00,10.3
135,2014-07-01 02:15:00,10.3
136,2014-07-01 02:16:00,10.3
137,2014-07-01 02:17:00,10.3
138,2014-07-01 02:18:00,10.3
139,2014-07-01 02:19:00,10.3
140,2014-07-01 02:20:00,10.3
141,2014-07-01 02:21:00,10.3
142,2014-07-01 02:22:00,10.3
143,2014-07-01 02:23:00,10.3
144,2014-07-01 02:24:00,10.3
145,2014-07-01 02:25:00,10.3
146,2014-07-01 02:26:00,10.3
147,2014-07-01 02:27:00,10.2
148,2014-07-01 02:28:00,10.2
149,2014-07-01 02:29:00,10.2
150,2014-07-01 02:30:00,10.2
151,2014-07-01 02:31:00,10.2
152,2014-07-01 02:32:00,10.2
153,2014-07-01 02:33:00,10.2
154,2014-07-01 02:34:00,10.2
155,2014-07-01 02:35:00,10.2
156,2014-07-01 02:36:00,10.1
157,2014-07-01 02:37:00,10.2
158,2014-07-01 02:38:00,10.1
159,2014-07-01 02:39:00,10.1
160,2014-07-01 02:40:00,10.1
161,2014-07-01 02:41:00,10.1
162,2014-07-01 02:42:00,10.1
163,2014-07-01 02:43:00,10.1
164,2014-07-01 02:44:00,10.0
165,2014-07-01 02:45:00,10.0
166,2014-07-01 02:46:00,10.0
167,2014-07-01 02:47:00,10.0
168,2014-07-01 02:48:00,9.9
169,2014-07-01 02:49:00,9.9
170,2014-07-01 02:50:00,9.9
171,2014-07-01 02:51:00,9.9
172,2014-07-01 02:52:00,9.9
173,2014-07-01 02:53:00,9.9
174,2014-07-01 02:54:00,9.9
175,2014-07-01 02:55:00,9.8
176,2014-07-01 02:56:00,9.8
177,2014-07-01 02:57:00,9.8
178,2014-07-01 02:58:00,9.8
179,2014-07-01 02:59:00,9.8
180,2014-07-01 03:00:00,9.8
181,2014-07-01 03:01:00,9.8
182,2014-07-01 03:02:00,9.8
183,2014-07-01 03:03:00,9.8
184,2014-07-01 03:04:00,9.7
185,2014-07-01 03:05:00,9.7
186,2014-07-01 03:06:00,9.7
187,2014-07-01 03:07:00,9.7
188,2014-07-01 03:08:00,9.7
189,2014-07-01 03:09:00,9.7
190,2014-07-01 03:10:00,9.7
191,2014-07-01 03:11:00,9.7
192,2014-07-01 03:12:00,9.7
193,2014-07-01 03:13:00,9.6
194,2014-07-01 03:14:00,9.6
195,2014-07-01 03:15:00,9.6
196,2014-07-01 03:16:00,9.6
197,2014-07-01 03:17:00,9.6
198,2014-07-01 03:18:00,9.6
199,2014-07-01 03:19:00,9.6
200,2014-07-01 03:20:00,9.6
201,2014-07-01 03:21:00,9.6
202,2014-07-01 03:22:00,9.5
203,2014-07-01 03:23:00,9.5
204,2014-07-01 03:24:00,9.5
205,2014-07-01 03:25:00,9.5
206,2014-07-01 03:26:00,9.5
207,2014-07-01 03:27:00,9.5
208,2014-07-01 03:28:00,9.4
209,2014-07-01 03:29:00,9.4
210,2014-07-01 03:30:00,9.4
211,2014-07-01 03:31:00,9.4
212,2014-07-01 03:32:00,9.4
213,2014-07-01 03:33:00,9.4
214,2014-07-01 03:34:00,9.4
215,2014-07-01 03:35:00,9.4
216,2014-07-01 03:36:00,9.3
217,2014-07-01 03:37:00,9.3
218,2014-07-01 03:38:00,9.3
219,2014-07-01 03:39:00,9.3
220,2014-07-01 03:40:00,9.3
221,2014-07-01 03:41:00,9.3
222,2014-07-01 03:42:00,9.3
223,2014-07-01 03:43:00,9.3
224,2014-07-01 03:44:00,9.3
225,2014-07-01 03:45:00,9.3
226,2014-07-01 03:46:00,9.3
227,2014-07-01 03:47:00,9.3
228,2014-07-01 03:48:00,9.3
229,2014-07-01 03:49:00,9.3
230,2014-07-01 03:50:00,9.3
231,2014-07-01 03:51:00,9.3
232,2014-07-01 03:52:00,9.3
233,2014-07-01 03:53:00,9.3
234,2014-07-01 03:54:00,9.3
235,2014-07-01 03:55:00,9.3
236,2014-07-01 03:56:00,9.2
237,2014-07-01 03:57:00,9.2
238,2014-07-01 03:58:00,9.2
239,2014-07-01 03:59:00,9.2
240,2014-07-01 04:00:00,9.2
241,2014-07-01 04:01:00,9.2
242,2014-07-01 04:02:00,9.2
243,2014-07-01 04:03:00,9.2
244,2014-07-01 04:04:00,9.2
245,2014-07-01 04:05:00,9.2
246,2014-07-01 04:06:00,9.2
247,2014-07-01 04:07:00,9.2
248,2014-07-01 04:08:00,9.2
249,2014-07-01 04:09:00,9.1
250,2014-07-01 04:10:00,9.1
251,2014-07-01 04:11:00,9.1
252,2014-07-01 04:12:00,9.1
253,2014-07-01 04:13:00,9.1
254,2014-07-01 04:14:00,9.1
255,2014-07-01 04:15:00,9.1
256,2014-07-01 04:16:00,9.1
257,2014-07-01 04:17:00,9.1
258,2014-07-01 04:18:00,9.0
259,2014-07-01 04:19:00,9.0
260,2014-07-01 04:20:00,9.0
261,2014-07-01 04:21:00,9.0
262,2014-07-01 04:22:00,8.9
263,2014-07-01 04:23:00,8.9
264,2014-07-01 04:24:00,8.9
265,2014-07-01 04:25:00,8.9
266,2014-07-01 04:26:00,8.9
267,2014-07-01 04:27:00,8.9
268,2014-07-01 04:28:00,8.9
269,2014-07-01 04:29:00,8.9
270,2014-07-01 04:30:00,8.9
271,2014-07-01 04:31:00,8.9
272,2014-07-01 04:32:00,8.9
273,2014-07-01 04:33:00,8.9
274,2014-07-01 04:34:00,8.9
275,2014-07-01 04:35:00,8.9
276,2014-07-01 04:36:00,8.9
277,2014-07-01 04:37:00,8.9
278,2014-07-01 04:38:00,8.9
279,2014-07-01 04:39:00,8.9
280,2014-07-01 04:40:00,8.9
281,2014-07-01 04:41:00,8.9
282,2014-07-01 04:42:00,8.9
283,2014-07-01 04:43:00,8.8
284,2014-07-01 04:44:00,8.9
285,2014-07-01 04:45:00,8.8
286,2014-07-01 04:46:00,8.9
287,2014-07-01 04:47:00,8.9
288,2014-07-01 04:48:00,8.8
289,2014-07-01 04:49:00,8.8
290,2014-07-01 04:50:00,8.8
291,2014-07-01 04:51:00,8.8
292,2014-07-01 04:52:00,8.8
293,2014-07-01 04:53:00,8.8
294,2014-07-01 04:54:00,8.8
295,2014-07-01 04:55:00,8.8
296,2014-07-01 04:56:00,8.8
297,2014-07-01 04:57:00,8.7
298,2014-07-01 04:58:00,8.7
299,2014-07-01 04:59:00,8.7
300,2014-07-01 05:00:00,8.7
301,2014-07-01 05:01:00,8.7
302,2014-07-01 05:02:00,8.7
303,2014-07-01 05:03:00,8.7
304,2014-07-01 05:04:00,8.7
305,2014-07-01 05:05:00,8.7
306,2014-07-01 05:06:00,8.7
307,2014-07-01 05:07:00,8.7
308,2014-07-01 05:08:00,8.7
309,2014-07-01 05:09:00,8.7
310,2014-07-01 05:10:00,8.6
311,2014-07-01 05:11:00,8.6
312,2014-07-01 05:12:00,8.6
313,2014-07-01 05:13:00,8.6
314,2014-07-01 05:14:00,8.6
315,2014-07-01 05:15:00,8.6
316,2014-07-01 05:16:00,8.6
317,2014-07-01 05:17:00,8.6
318,2014-07-01 05:18:00,8.6
319,2014-07-01 05:19:00,8.6
320,2014-07-01 05:20:00,8.6
321,2014-07-01 05:21:00,8.6
322,2014-07-01 05:22:00,8.6
323,2014-07-01 05:23:00,8.6
324,2014-07-01 05:24:00,8.6
325,2014-07-01 05:25:00,8.7
326,2014-07-01 05:26:00,8.6
327,2014-07-01 05:27:00,8.6
328,2014-07-01 05:28:00,8.6
329,2014-07-01 05:29:00,8.6
330,2014-07-01 05:30:00,8.6
331,2014-07-01 05:31:00,8.6
332,2014-07-01 05:32:00,8.6
333,2014-07-01 05:33:00,8.6
334,2014-07-01 05:34:00,8.6
335,2014-07-01 05:35:00,8.6
336,2014-07-01 05:36:00,8.6
337,2014-07-01 05:37:00,8.6
338,2014-07-01 05:38:00,8.6
339,2014-07-01 05:39:00,8.6
340,2014-07-01 05:40:00,8.6
341,2014-07-01 05:41:00,8.6
342,2014-07-01 05:42:00,8.6
343,2014-07-01 05:43:00,8.6
344,2014-07-01 05:44:00,8.6
345,2014-07-01 05:45:00,8.6
346,2014-07-01 05:46:00,8.6
347,2014-07-01 05:47:00,8.6
348,2014-07-01 05:48:00,8.6
349,2014-07-01 05:49:00,8.6
350,2014-07-01 05:50:00,8.6
351,2014-07-01 05:51:00,8.6
352,2014-07-01 05:52:00,8.6
353,2014-07-01 05:53:00,8.5
354,2014-07-01 05:54:00,8.5
355,2014-07-01 05:55:00,8.5
356,2014-07-01 05:56:00,8.5
357,2014-07-01 05:57:00,8.5
358,2014-07-01 05:58:00,8.5
359,2014-07-01 05:59:00,8.5
360,2014-07-01 06:00:00,8.5
361,2014-07-01 06:01:00,8.5
362,2014-07-01 06:02:00,8.5
363,2014-07-01 06:03:00,8.5
364,2014-07-01 06:04:00,8.5
365,2014-07-01 06:05:00,8.5
366,2014-07-01 06:06:00,8.5
367,2014-07-01 06:07:00,8.5
368,2014-07-01 06:08:00,8.5
369,2014-07-01 06:09:00,8.5
370,2014-07-01 06:10:00,8.5
371,2014-07-01 06:11:00,8.5
372,2014-07-01 06:12:00,8.5
373,2014-07-01 06:13:00,8.5
374,2014-07-01 06:14:00,8.5
375,2014-07-01 06:15:00,8.5
376,2014-07-01 06:16:00,8.5
377,2014-07-01 06:17:00,8.5
378,2014-07-01 06:18:00,8.5
379,2014-07-01 06:19:00,8.6
380,2014-07-01 06:20:00,8.6
381,2014-07-01 06:21:00,8.6
382,2014-07-01 06:22:00,8.6
383,2014-07-01 06:23:00,8.6
384,2014-07-01 06:24:00,8.6
385,2014-07-01 06:25:00,8.6
386,2014-07-01 06:26:00,8.6
387,2014-07-01 06:27:00,8.6
388,2014-07-01 06:28:00,8.6
389,2014-07-01 06:29:00,8.6
390,2014-07-01 06:30:00,8.6
391,2014-07-01 06:31:00,8.6
392,2014-07-01 06:32:00,8.6
393,2014-07-01 06:33:00,8.6
394,2014-07-01 06:34:00,8.6
395,2014-07-01 06:35:00,8.6
396,2014-07-01 06:36:00,8.5
397,2014-07-01 06:37:00,8.5
398,2014-07-01 06:38:00,8.6
399,2014-07-01 06:39:00,8.5
400,2014-07-01 06:40:00,8.5
401,2014-07-01 06:41:00,8.5
402,2014-07-01 06:42:00,8.5
403,2014-07-01 06:43:00,8.5
404,2014-07-01 06:44:00,8.5
405,2014-07-01 06:45:00,8.5
406,2014-07-01 06:46:00,8.5
407,2014-07-01 06:47:00,8.5
408,2014-07-01 06:48:00,8.5
409,2014-07-01 06:49:00,8.5
410,2014-07-01 06:50:00,8.5
411,2014-07-01 06:51:00,8.5
412,2014-07-01 06:52:00,8.5
413,2014-07-01 06:53:00,8.5
414,2014-07-01 06:54:00,8.5
415,2014-07-01 06:55:00,8.5
416,2014-07-01 06:56:00,8.5
417,2014-07-01 06:57:00,8.6
418,2014-07-01 06:58:00,8.5
419,2014-07-01 06:59:00,8.5
420,2014-07-01 07:00:00,8.5
421,2014-07-01 07:01:00,8.5
422,2014-07-01 07:02:00,8.5
423,2014-07-01 07:03:00,8.5
424,2014-07-01 07:04:00,8.5
425,2014-07-01 07:05:00,8.5
426,2014-07-01 07:06:00,8.4
427,2014-07-01 07:07:00,8.5
428,2014-07-01 07:08:00,8.5
429,2014-07-01 07:09:00,8.5
430,2014-07-01 07:10:00,8.5
431,2014-07-01 07:11:00,8.5
432,2014-07-01 07:12:00,8.5
433,2014-07-01 07:13:00,8.5
434,2014-07-01 07:14:00,8.5
435,2014-07-01 07:15:00,8.5
436,2014-07-01 07:16:00,8.6
437,2014-07-01 07:17:00,8.6
438,2014-07-01 07:18:00,8.6
439,2014-07-01 07:19:00,8.6
440,2014-07-01 07:20:00,8.6
441,2014-07-01 07:21:00,8.6
442,2014-07-01 07:22:00,8.7
443,2014-07-01 07:23:00,8.7
444,2014-07-01 07:24:00,8.7
445,2014-07-01 07:25:00,8.7
446,2014-07-01 07:26:00,8.8
447,2014-07-01 07:27:00,8.8
448,2014-07-01 07:28:00,8.9
449,2014-07-01 07:29:00,8.9
450,2014-07-01 07:30:00,8.9
451,2014-07-01 07:31:00,9.0
452,2014-07-01 07:32:00,9.1
453,2014-07-01 07:33:00,9.1
454,2014-07-01 07:34:00,9.1
455,2014-07-01 07:35:00,9.1
456,2014-07-01 07:36:00,9.2
457,2014-07-01 07:37:00,9.2
458,2014-07-01 07:38:00,9.2
459,2014-07-01 07:39:00,9.3
460,2014-07-01 07:40:00,9.3
461,2014-07-01 07:41:00,9.3
462,2014-07-01 07:42:00,9.4
463,2014-07-01 07:43:00,9.4
464,2014-07-01 07:44:00,9.4
465,2014-07-01 07:45:00,9.5
466,2014-07-01 07:46:00,9.6
467,2014-07-01 07:47:00,9.6
468,2014-07-01 07:48:00,9.6
469,2014-07-01 07:49:00,9.7
470,2014-07-01 07:50:00,9.7
471,2014-07-01 07:51:00,9.8
472,2014-07-01 07:52:00,9.8
473,2014-07-01 07:53:00,9.9
474,2014-07-01 07:54:00,9.9
475,2014-07-01 07:55:00,9.9
476,2014-07-01 07:56:00,10.0
477,2014-07-01 07:57:00,10.1
478,2014-07-01 07:58:00,10.1
479,2014-07-01 07:59:00,10.2
480,2014-07-01 08:00:00,10.2
481,2014-07-01 08:01:00,10.3
482,2014-07-01 08:02:00,10.4
483,2014-07-01 08:03:00,10.4
484,2014-07-01 08:04:00,10.4
485,2014-07-01 08:05:00,10.5
486,2014-07-01 08:06:00,10.6
487,2014-07-01 08:07:00,10.6
488,2014-07-01 08:08:00,10.7
489,2014-07-01 08:09:00,10.7
490,2014-07-01 08:10:00,10.8
491,2014-07-01 08:11:00,10.8
492,2014-07-01 08:12:00,10.9
493,2014-07-01 08:13:00,10.9
494,2014-07-01 08:14:00,11.0
495,2014-07-01 08:15:00,11.1
496,2014-07-01 08:16:00,11.1
497,2014-07-01 08:17:00,11.2
498,2014-07-01 08:18:00,11.2
499,2014-07-01 08:19:00,11.2
500,2014-07-01 08:20:00,11.3
501,2014-07-01 08:21:00,11.3
502,2014-07-01 08:22:00,11.3
503,2014-07-01 08:23:00,11.4
504,2014-07-01 08:24:00,11.4
505,2014-07-01 08:25:00,11.4
506,2014-07-01 08:26:00,11.5
507,2014-07-01 08:27:00,11.6
508,2014-07-01 08:28:00,11.6
509,2014-07-01 08:29:00,11.6
510,2014-07-01 08:30:00,11.7
511,2014-07-01 08:31:00,11.7
512,2014-07-01 08:32:00,11.7
513,2014-07-01 08:33:00,11.8
514,2014-07-01 08:34:00,11.8
515,2014-07-01 08:35:00,11.8
516,2014-07-01 08:36:00,11.9
517,2014-07-01 08:37:00,11.9
518,2014-07-01 08:38:00,12.0
519,2014-07-01 08:39:00,12.1
520,2014-07-01 08:40:00,12.1
521,2014-07-01 08:41:00,12.2
522,2014-07-01 08:42:00,12.2
523,2014-07-01 08:43:00,12.3
524,2014-07-01 08:44:00,12.3
525,2014-07-01 08:45:00,12.3
526,2014-07-01 08:46:00,12.4
527,2014-07-01 08:47:00,12.4
528,2014-07-01 08:48:00,12.4
529,2014-07-01 08:49:00,12.5
530,2014-07-01 08:50:00,12.6
531,2014-07-01 08:51:00,12.6
532,2014-07-01 08:52:00,12.7
533,2014-07-01 08:53:00,12.7
534,2014-07-01 08:54:00,12.8
535,2014-07-01 08:55:00,12.8
536,2014-07-01 08:56:00,12.8
537,2014-07-01 08:57:00,12.8
538,2014-07-01 08:58:00,12.9
539,2014-07-01 08:59:00,12.9
540,2014-07-01 09:00:00,13.0
541,2014-07-01 09:01:00,13.1
542,2014-07-01 09:02:00,13.1
543,2014-07-01 09:03:00,13.2
544,2014-07-01 09:04:00,13.3
545,2014-07-01 09:05:00,13.3
546,2014-07-01 09:06:00,13.4
547,2014-07-01 09:07:00,13.4
548,2014-07-01 09:08:00,13.5
549,2014-07-01 09:09:00,13.6
550,2014-07-01 09:10:00,13.6
551,2014-07-01 09:11:00,13.7
552,2014-07-01 09:12:00,13.7
553,2014-07-01 09:13:00,13.8
554,2014-07-01 09:14:00,13.8
555,2014-07-01 09:15:00,13.9
556,2014-07-01 09:16:00,13.9
557,2014-07-01 09:17:00,13.9
558,2014-07-01 09:18:00,13.9
559,2014-07-01 09:19:00,13.9
560,2014-07-01 09:20:00,14.0
561,2014-07-01 09:21:00,14.1
562,2014-07-01 09:22:00,14.1
563,2014-07-01 09:23:00,14.1
564,2014-07-01 09:24:00,14.2
565,2014-07-01 09:25:00,14.2
566,2014-07-01 09:26:00,14.3
567,2014-07-01 09:27:00,14.3
568,2014-07-01 09:28:00,14.3
569,2014-07-01 09:29:00,14.3
570,2014-07-01 09:30:00,14.3
571,2014-07-01 09:31:00,14.3
572,2014-07-01 09:32:00,14.3
573,2014-07-01 09:33:00,14.3
574,2014-07-01 09:34:00,14.4
575,2014-07-01 09:35:00,14.4
576,2014-07-01 09:36:00,14.4
577,2014-07-01 09:37:00,14.5
578,2014-07-01 09:38:00,14.5
579,2014-07-01 09:39:00,14.6
580,2014-07-01 09:40:00,14.6
581,2014-07-01 09:41:00,14.7
582,2014-07-01 09:42:00,14.8
583,2014-07-01 09:43:00,14.8
584,2014-07-01 09:44:00,14.8
585,2014-07-01 09:45:00,14.9
586,2014-07-01 09:46:00,14.9
587,2014-07-01 09:47:00,15.0
588,2014-07-01 09:48:00,15.1
589,2014-07-01 09:49:00,15.1
590,2014-07-01 09:50:00,15.2
591,2014-07-01 09:51:00,15.2
592,2014-07-01 09:52:00,15.2
593,2014-07-01 09:53:00,15.2
594,2014-07-01 09:54:00,15.2
595,2014-07-01 09:55:00,15.3
596,2014-07-01 09:56:00,15.2
597,2014-07-01 09:57:00,15.3
598,2014-07-01 09:58:00,15.3
599,2014-07-01 09:59:00,15.2
600,2014-07-01 10:00:00,15.3
601,2014-07-01 10:01:00,15.3
602,2014-07-01 10:02:00,15.3
603,2014-07-01 10:03:00,15.3
604,2014-07-01 10:04:00,15.4
605,2014-07-01 10:05:00,15.5
606,2014-07-01 10:06:00,15.6
607,2014-07-01 10:07:00,15.6
608,2014-07-01 10:08:00,15.7
609,2014-07-01 10:09:00,15.8
610,2014-07-01 10:10:00,15.8
611,2014-07-01 10:11:00,15.9
612,2014-07-01 10:12:00,15.9
613,2014-07-01 10:13:00,16.0
614,2014-07-01 10:14:00,16.0
615,2014-07-01 10:15:00,15.9
616,2014-07-01 10:16:00,15.9
617,2014-07-01 10:17:00,15.9
618,2014-07-01 10:18:00,15.9
619,2014-07-01 10:19:00,15.9
620,2014-07-01 10:20:00,15.9
621,2014-07-01 10:21:00,16.0
622,2014-07-01 10:22:00,16.1
623,2014-07-01 10:23:00,16.1
624,2014-07-01 10:24:00,16.2
625,2014-07-01 10:25:00,16.2
626,2014-07-01 10:26:00,16.2
627,2014-07-01 10:27:00,16.2
628,2014-07-01 10:28:00,16.2
629,2014-07-01 10:29:00,16.2
630,2014-07-01 10:30:00,16.2
631,2014-07-01 10:31:00,16.2
632,2014-07-01 10:32:00,16.2
633,2014-07-01 10:33:00,16.3
634,2014-07-01 10:34:00,16.3
635,2014-07-01 10:35:00,16.3
636,2014-07-01 10:36:00,16.4
637,2014-07-01 10:37:00,16.4
638,2014-07-01 10:38:00,16.6
639,2014-07-01 10:39:00,16.6
640,2014-07-01 10:40:00,16.7
641,2014-07-01 10:41:00,16.7
642,2014-07-01 10:42:00,16.7
643,2014-07-01 10:43:00,16.6
644,2014-07-01 10:44:00,16.6
645,2014-07-01 10:45:00,16.6
646,2014-07-01 10:46:00,16.6
647,2014-07-01 10:47:00,16.6
648,2014-07-01 10:48:00,16.7
649,2014-07-01 10:49:00,16.7
650,2014-07-01 10:50:00,16.8
651,2014-07-01 10:51:00,16.8
652,2014-07-01 10:52:00,16.9
653,2014-07-01 10:53:00,16.9
654,2014-07-01 10:54:00,17.0
655,2014-07-01 10:55:00,17.1
656,2014-07-01 10:56:00,17.1
657,2014-07-01 10:57:00,17.2
658,2014-07-01 10:58:00,17.2
659,2014-07-01 10:59:00,17.3
660,2014-07-01 11:00:00,17.3
661,2014-07-01 11:01:00,17.3
662,2014-07-01 11:02:00,17.3
663,2014-07-01 11:03:00,17.3
664,2014-07-01 11:04:00,17.3
665,2014-07-01 11:05:00,17.3
666,2014-07-01 11:06:00,17.4
667,2014-07-01 11:07:00,17.4
668,2014-07-01 11:08:00,17.5
669,2014-07-01 11:09:00,17.6
670,2014-07-01 11:10:00,17.6
671,2014-07-01 11:11:00,17.7
672,2014-07-01 11:12:00,17.8
673,2014-07-01 11:13:00,17.8
674,2014-07-01 11:14:00,17.8
675,2014-07-01 11:15:00,17.8
676,2014-07-01 11:16:00,17.8
677,2014-07-01 11:17:00,17.9
678,2014-07-01 11:18:00,17.9
679,2014-07-01 11:19:00,17.9
680,2014-07-01 11:20:00,17.9
681,2014-07-01 11:21:00,17.9
682,2014-07-01 11:22:00,17.9
683,2014-07-01 11:23:00,17.8
684,2014-07-01 11:24:00,17.8
685,2014-07-01 11:25:00,17.8
686,2014-07-01 11:26:00,17.8
687,2014-07-01 11:27:00,17.8
688,2014-07-01 11:28:00,17.8
689,2014-07-01 11:29:00,17.8
690,2014-07-01 11:30:00,17.8
691,2014-07-01 11:31:00,17.8
692,2014-07-01 11:32:00,17.9
693,2014-07-01 11:33:00,17.9
694,2014-07-01 11:34:00,17.9
695,2014-07-01 11:35:00,17.9
696,2014-07-01 11:36:00,17.9
697,2014-07-01 11:37:00,18.0
698,2014-07-01 11:38:00,18.0
699,2014-07-01 11:39:00,18.0
700,2014-07-01 11:40:00,18.0
701,2014-07-01 11:41:00,18.0
702,2014-07-01 11:42:00,18.0
703,2014-07-01 11:43:00,17.9
704,2014-07-01 11:44:00,17.9
705,2014-07-01 11:45:00,17.9
706,2014-07-01 11:46:00,17.9
707,2014-07-01 11:47:00,17.9
708,2014-07-01 11:48:00,17.9
709,2014-07-01 11:49:00,17.9
710,2014-07-01 11:50:00,17.9
711,2014-07-01 11:51:00,17.9
712,2014-07-01 11:52:00,17.9
713,2014-07-01 11:53:00,17.9
714,2014-07-01 11:54:00,18.0
715,2014-07-01 11:55:00,18.0
716,2014-07-01 11:56:00,18.1
717,2014-07-01 11:57:00,18.2
718,2014-07-01 11:58:00,18.2
719,2014-07-01 11:59:00,18.2
720,2014-07-01 12:00:00,18.2
721,2014-07-01 12:01:00,18.2
722,2014-07-01 12:02:00,18.1
723,2014-07-01 12:03:00,18.1
724,2014-07-01 12:04:00,18.1
725,2014-07-01 12:05:00,18.1
726,2014-07-01 12:06:00,18.2
727,2014-07-01 12:07:00,18.2
728,2014-07-01 12:08:00,18.2
729,2014-07-01 12:09:00,18.2
730,2014-07-01 12:10:00,18.2
731,2014-07-01 12:11:00,18.2
732,2014-07-01 12:12:00,18.2
733,2014-07-01 12:13:00,18.2
734,2014-07-01 12:14:00,18.2
735,2014-07-01 12:15:00,18.2
