index,Time,ExteriorHumidity
0,2014-07-01 00:00:00,90.0
1,2014-07-01 00:01:00,89.0
2,2014-07-01 00:02:00,89.0
3,2014-07-01 00:03:00,89.0
4,2014-07-01 00:04:00,89.0
5,2014-07-01 00:05:00,89.0
6,2014-07-01 00:06:00,89.0
7,2014-07-01 00:07:00,89.0
8,2014-07-01 00:08:00,89.0
9,2014-07-01 00:09:00,89.0
10,2014-07-01 00:10:00,89.0
11,2014-07-01 00:11:00,89.0
12,2014-07-01 00:12:00,90.0
13,2014-07-01 00:13:00,90.0
14,2014-07-01 00:14:00,90.0
15,2014-07-01 00:15:00,90.0
16,2014-07-01 00:16:00,90.0
17,2014-07-01 00:17:00,90.0
18,2014-07-01 00:18:00,90.0
19,2014-07-01 00:19:00,90.0
20,2014-07-01 00:20:00,90.0
21,2014-07-01 00:21:00,89.0
22,2014-07-01 00:22:00,89.0
23,2014-07-01 00:23:00,89.0
24,2014-07-01 00:24:00,89.0
25,2014-07-01 00:25:00,90.0
26,2014-07-01 00:26:00,90.0
27,2014-07-01 00:27:00,90.0
28,2014-07-01 00:28:00,90.0
29,2014-07-01 00:29:00,90.0
30,2014-07-01 00:30:00,90.0
31,2014-07-01 00:31:00,90.0
32,2014-07-01 00:32:00,90.0
33,2014-07-01 00:33:00,90.0
34,2014-07-01 00:34:00,90.0
35,2014-07-01 00:35:00,90.0
36,2014-07-01 00:36:00,90.0
37,2014-07-01 00:37:00,90.0
38,2014-07-01 00:38:00,91.0
39,2014-07-01 00:39:00,91.0
40,2014-07-01 00:40:00,91.0
41,2014-07-01 00:41:00,91.0
42,2014-07-01 00:42:00,91.0
43,2014-07-01 00:43:00,91.0
44,2014-07-01 00:44:00,91.0
45,2014-07-01 00:45:00,92.0
46,2014-07-01 00:46:00,92.0
47,2014-07-01 00:47:00,92.0
48,2014-07-01 00:48:00,92.0
49,2014-07-01 00:49:00,92.0
50,2014-07-01 00:50:00,92.0
51,2014-07-01 00:51:00,92.0
52,2014-07-01 00:52:00,92.0
53,2014-07-01 00:53:00,92.0
54,2014-07-01 00:54:00,92.0
55,2014-07-01 00:55:00,92.0
56,2014-07-01 00:56:00,92.0
57,2014-07-01 00:57:00,92.0
58,2014-07-01 00:58:00,92.0
59,2014-07-01 00:59:00,93.0
60,2014-07-01 01:00:00,92.0
61,2014-07-01 01:01:00,92.0
62,2014-07-01 01:02:00,92.0
63,2014-07-01 01:03:00,92.0
64,2014-07-01 01:04:00,92.0
65,2014-07-01 01:05:00,92.0
66,2014-07-01 01:06:00,92.0
67,2014-07-01 01:07:00,92.0
68,2014-07-01 01:08:00,92.0
69,2014-07-01 01:09:00,92.0
70,2014-07-01 01:10:00,92.0
71,2014-07-01 01:11:00,92.0
72,2014-07-01 01:12:00,92.0
73,2014-07-01 01:13:00,92.0
74,2014-07-01 01:14:00,92.0
75,2014-07-01 01:15:00,93.0
76,2014-07-01 01:16:00,93.0
77,2014-07-01 01:17:00,93.0
78,2014-07-01 01:18:00,93.0
79,2014-07-01 01:19:00,93.0
80,2014-07-01 01:20:00,93.0
81,2014-07-01 01:21:00,93.0
82,2014-07-01 01:22:00,93.0
83,2014-07-01 01:23:00,93.0
84,2014-07-01 01:24:00,93.0
85,2014-07-01 01:25:00,93.0
86,2014-07-01 01:26:00,93.0
87,2014-07-01 01:27:00,93.0
88,2014-07-01 01:28:00,93.0
89,2014-07-01 01:29:00,93.0
90,2014-07-01 01:30:00,93.0
91,2014-07-01 01:31:00,93.0
92,2014-07-01 01:32:00,93.0
93,2014-07-01 01:33:00,93.0
94,2014-07-01 01:34:00,93.0
95,2014-07-01 01:35:00,93.0
96,2014-07-01 01:36:00,93.0
97,2014-07-01 01:37:00,93.0
98,2014-07-01 01:38:00,93.0
99,2014-07-01 01:39:00,93.0
100,2014-07-01 01:40:00,93.0
101,2014-07-01 01:41:00,93.0
102,2014-07-01 01:42:00,93.0
103,2014-07-01 01:43:00,93.0
104,2014-07-01 01:44:00,93.0
105,2014-07-01 01:45:00,93.0
106,2014-07-01 01:46:00,93.0
107,2014-07-01 01:47:00,93.0
108,2014-07-01 01:48:00,93.0
109,2014-07-01 01:49:00,93.0
110,2014-07-01 01:50:00,93.0
111,2014-07-01 01:51:00,93.0
112,2014-07-01 01:52:00,94.0
113,2014-07-01 01:53:00,94.0
114,2014-07-01 01:54:00,94.0
115,2014-07-01 01:55:00,94.0
116,2014-07-01 01:56:00,94.0
117,2014-07-01 01:57:00,94.0
118,2014-07-01 01:58:00,94.0
119,2014-07-01 01:59:00,94.0
120,2014-07-01 02:00:00,94.0
121,2014-07-01 02:01:00,94.0
122,2014-07-01 02:02:00,94.0
123,2014-07-01 02:03:00,94.0
124,2014-07-01 02:04:00,94.0
125,2014-07-01 02:05:00,94.0
126,2014-07-01 02:06:00,94.0
127,2014-07-01 02:07:00,94.0
128,2014-07-01 02:08:00,94.0
129,2014-07-01 02:09:00,94.0
130,2014-07-01 02:10:00,95.0
131,2014-07-01 02:11:00,95.0
132,2014-07-01 02:12:00,95.0
133,2014-07-01 02:13:00,95.0
134,2014-07-01 02:14:00,95.0
135,2014-07-01 02:15:00,95.0
136,2014-07-01 02:16:00,95.0
137,2014-07-01 02:17:00,95.0
138,2014-07-01 02:18:00,95.0
139,2014-07-01 02:19:00,95.0
140,2014-07-01 02:20:00,95.0
141,2014-07-01 02:21:00,95.0
142,2014-07-01 02:22:00,95.0
143,2014-07-01 02:23:00,95.0
144,2014-07-01 02:24:00,95.0
145,2014-07-01 02:25:00,95.0
146,2014-07-01 02:26:00,95.0
147,2014-07-01 02:27:00,95.0
148,2014-07-01 02:28:00,95.0
149,2014-07-01 02:29:00,95.0
150,2014-07-01 02:30:00,95.0
151,2014-07-01 02:31:00,95.0
152,2014-07-01 02:32:00,94.0
153,2014-07-01 02:33:00,94.0
154,2014-07-01 02:34:00,94.0
155,2014-07-01 02:35:00,94.0
156,2014-07-01 02:36:00,94.0
157,2014-07-01 02:37:00,94.0
158,2014-07-01 02:38:00,94.0
159,2014-07-01 02:39:00,94.0
160,2014-07-01 02:40:00,94.0
161,2014-07-01 02:41:00,94.0
162,2014-07-01 02:42:00,94.0
163,2014-07-01 02:43:00,94.0
164,2014-07-01 02:44:00,95.0
165,2014-07-01 02:45:00,95.0
166,2014-07-01 02:46:00,95.0
167,2014-07-01 02:47:00,95.0
168,2014-07-01 02:48:00,95.0
169,2014-07-01 02:49:00,95.0
170,2014-07-01 02:50:00,95.0
171,2014-07-01 02:51:00,95.0
172,2014-07-01 02:52:00,95.0
173,2014-07-01 02:53:00,95.0
174,2014-07-01 02:54:00,94.0
175,2014-07-01 02:55:00,95.0
176,2014-07-01 02:56:00,95.0
177,2014-07-01 02:57:00,95.0
178,2014-07-01 02:58:00,95.0
179,2014-07-01 02:59:00,95.0
180,2014-07-01 03:00:00,95.0
181,2014-07-01 03:01:00,95.0
182,2014-07-01 03:02:00,95.0
183,2014-07-01 03:03:00,95.0
184,2014-07-01 03:04:00,95.0
185,2014-07-01 03:05:00,95.0
186,2014-07-01 03:06:00,95.0
187,2014-07-01 03:07:00,95.0
188,2014-07-01 03:08:00,95.0
189,2014-07-01 03:09:00,95.0
190,2014-07-01 03:10:00,95.0
191,2014-07-01 03:11:00,95.0
192,2014-07-01 03:12:00,95.0
193,2014-07-01 03:13:00,95.0
194,2014-07-01 03:14:00,95.0
195,2014-07-01 03:15:00,95.0
196,2014-07-01 03:16:00,95.0
197,2014-07-01 03:17:00,95.0
198,2014-07-01 03:18:00,95.0
199,2014-07-01 03:19:00,95.0
200,2014-07-01 03:20:00,95.0
201,2014-07-01 03:21:00,95.0
202,2014-07-01 03:22:00,95.0
203,2014-07-01 03:23:00,95.0
204,2014-07-01 03:24:00,95.0
205,2014-07-01 03:25:00,95.0
206,2014-07-01 03:26:00,95.0
207,2014-07-01 03:27:00,95.0
208,2014-07-01 03:28:00,95.0
209,2014-07-01 03:29:00,95.0
210,2014-07-01 03:30:00,95.0
211,2014-07-01 03:31:00,95.0
212,2014-07-01 03:32:00,95.0
213,2014-07-01 03:33:00,95.0
214,2014-07-01 03:34:00,95.0
215,2014-07-01 03:35:00,95.0
216,2014-07-01 03:36:00,95.0
217,2014-07-01 03:37:00,95.0
218,2014-07-01 03:38:00,95.0
219,2014-07-01 03:39:00,95.0
220,2014-07-01 03:40:00,95.0
221,2014-07-01 03:41:00,95.0
222,2014-07-01 03:42:00,95.0
223,2014-07-01 03:43:00,95.0
224,2014-07-01 03:44:00,95.0
225,2014-07-01 03:45:00,96.0
226,2014-07-01 03:46:00,96.0
227,2014-07-01 03:47:00,96.0
228,2014-07-01 03:48:00,96.0
229,2014-07-01 03:49:00,95.0
230,2014-07-01 03:50:00,95.0
231,2014-07-01 03:51:00,95.0
232,2014-07-01 03:52:00,95.0
233,2014-07-01 03:53:00,95.0
234,2014-07-01 03:54:00,95.0
235,2014-07-01 03:55:00,95.0
236,2014-07-01 03:56:00,95.0
237,2014-07-01 03:57:00,95.0
238,2014-07-01 03:58:00,95.0
239,2014-07-01 03:59:00,96.0
240,2014-07-01 04:00:00,96.0
241,2014-07-01 04:01:00,96.0
242,2014-07-01 04:02:00,96.0
243,2014-07-01 04:03:00,96.0
244,2014-07-01 04:04:00,96.0
245,2014-07-01 04:05:00,96.0
246,2014-07-01 04:06:00,96.0
247,2014-07-01 04:07:00,96.0
248,2014-07-01 04:08:00,96.0
249,2014-07-01 04:09:00,95.0
250,2014-07-01 04:10:00,95.0
251,2014-07-01 04:11:00,96.0
252,2014-07-01 04:12:00,96.0
253,2014-07-01 04:13:00,96.0
254,2014-07-01 04:14:00,95.0
255,2014-07-01 04:15:00,95.0
256,2014-07-01 04:16:00,95.0
257,2014-07-01 04:17:00,95.0
258,2014-07-01 04:18:00,95.0
259,2014-07-01 04:19:00,95.0
260,2014-07-01 04:20:00,95.0
261,2014-07-01 04:21:00,95.0
262,2014-07-01 04:22:00,95.0
263,2014-07-01 04:23:00,95.0
264,2014-07-01 04:24:00,95.0
265,2014-07-01 04:25:00,95.0
266,2014-07-01 04:26:00,95.0
267,2014-07-01 04:27:00,95.0
268,2014-07-01 04:28:00,95.0
269,2014-07-01 04:29:00,95.0
270,2014-07-01 04:30:00,95.0
271,2014-07-01 04:31:00,95.0
272,2014-07-01 04:32:00,96.0
273,2014-07-01 04:33:00,96.0
274,2014-07-01 04:34:00,96.0
275,2014-07-01 04:35:00,96.0
276,2014-07-01 04:36:00,96.0
277,2014-07-01 04:37:00,96.0
278,2014-07-01 04:38:00,96.0
279,2014-07-01 04:39:00,96.0
280,2014-07-01 04:40:00,96.0
281,2014-07-01 04:41:00,96.0
282,2014-07-01 04:42:00,96.0
283,2014-07-01 04:43:00,96.0
284,2014-07-01 04:44:00,96.0
285,2014-07-01 04:45:00,96.0
286,2014-07-01 04:46:00,96.0
287,2014-07-01 04:47:00,96.0
288,2014-07-01 04:48:00,96.0
289,2014-07-01 04:49:00,96.0
290,2014-07-01 04:50:00,96.0
291,2014-07-01 04:51:00,96.0
292,2014-07-01 04:52:00,96.0
293,2014-07-01 04:53:00,96.0
294,2014-07-01 04:54:00,96.0
295,2014-07-01 04:55:00,96.0
296,2014-07-01 04:56:00,96.0
297,2014-07-01 04:57:00,96.0
298,2014-07-01 04:58:00,96.0
299,2014-07-01 04:59:00,96.0
300,2014-07-01 05:00:00,96.0
301,2014-07-01 05:01:00,96.0
302,2014-07-01 05:02:00,96.0
303,2014-07-01 05:03:00,95.0
304,2014-07-01 05:04:00,96.0
305,2014-07-01 05:05:00,96.0
306,2014-07-01 05:06:00,96.0
307,2014-07-01 05:07:00,96.0
308,2014-07-01 05:08:00,96.0
309,2014-07-01 05:09:00,96.0
310,2014-07-01 05:10:00,96.0
311,2014-07-01 05:11:00,96.0
312,2014-07-01 05:12:00,96.0
313,2014-07-01 05:13:00,96.0
314,2014-07-01 05:14:00,96.0
315,2014-07-01 05:15:00,96.0
316,2014-07-01 05:16:00,96.0
317,2014-07-01 05:17:00,96.0
318,2014-07-01 05:18:00,96.0
319,2014-07-01 05:19:00,96.0
320,2014-07-01 05:20:00,96.0
321,2014-07-01 05:21:00,96.0
322,2014-07-01 05:22:00,96.0
323,2014-07-01 05:23:00,96.0
324,2014-07-01 05:24:00,96.0
325,2014-07-01 05:25:00,96.0
326,2014-07-01 05:26:00,96.0
327,2014-07-01 05:27:00,96.0
328,2014-07-01 05:28:00,96.0
329,2014-07-01 05:29:00,96.0
330,2014-07-01 05:30:00,96.0
331,2014-07-01 05:31:00,96.0
332,2014-07-01 05:32:00,96.0
333,2014-07-01 05:33:00,96.0
334,2014-07-01 05:34:00,96.0
335,2014-07-01 05:35:00,96.0
336,2014-07-01 05:36:00,96.0
337,2014-07-01 05:37:00,96.0
338,2014-07-01 05:38:00,96.0
339,2014-07-01 05:39:00,96.0
340,2014-07-01 05:40:00,96.0
341,2014-07-01 05:41:00,96.0
342,2014-07-01 05:42:00,96.0
343,2014-07-01 05:43:00,96.0
344,2014-07-01 05:44:00,96.0
345,2014-07-01 05:45:00,96.0
346,2014-07-01 05:46:00,96.0
347,2014-07-01 05:47:00,96.0
348,2014-07-01 05:48:00,96.0
349,2014-07-01 05:49:00,96.0
350,2014-07-01 05:50:00,96.0
351,2014-07-01 05:51:00,96.0
352,2014-07-01 05:52:00,96.0
353,2014-07-01 05:53:00,96.0
354,2014-07-01 05:54:00,96.0
355,2014-07-01 05:55:00,96.0
356,2014-07-01 05:56:00,96.0
357,2014-07-01 05:57:00,96.0
358,2014-07-01 05:58:00,96.0
359,2014-07-01 05:59:00,96.0
360,2014-07-01 06:00:00,96.0
361,2014-07-01 06:01:00,96.0
362,2014-07-01 06:02:00,96.0
363,2014-07-01 06:03:00,96.0
364,2014-07-01 06:04:00,96.0
365,2014-07-01 06:05:00,96.0
366,2014-07-01 06:06:00,96.0
367,2014-07-01 06:07:00,96.0
368,2014-07-01 06:08:00,96.0
369,2014-07-01 06:09:00,96.0
370,2014-07-01 06:10:00,96.0
371,2014-07-01 06:11:00,96.0
372,2014-07-01 06:12:00,96.0
373,2014-07-01 06:13:00,96.0
374,2014-07-01 06:14:00,96.0
375,2014-07-01 06:15:00,96.0
376,2014-07-01 06:16:00,96.0
377,2014-07-01 06:17:00,96.0
378,2014-07-01 06:18:00,96.0
379,2014-07-01 06:19:00,96.0
380,2014-07-01 06:20:00,96.0
381,2014-07-01 06:21:00,96.0
382,2014-07-01 06:22:00,96.0
383,2014-07-01 06:23:00,96.0
384,2014-07-01 06:24:00,96.0
385,2014-07-01 06:25:00,96.0
386,2014-07-01 06:26:00,96.0
387,2014-07-01 06:27:00,96.0
388,2014-07-01 06:28:00,96.0
389,2014-07-01 06:29:00,96.0
390,2014-07-01 06:30:00,96.0
391,2014-07-01 06:31:00,96.0
392,2014-07-01 06:32:00,96.0
393,2014-07-01 06:33:00,96.0
394,2014-07-01 06:34:00,96.0
395,2014-07-01 06:35:00,96.0
396,2014-07-01 06:36:00,96.0
397,2014-07-01 06:37:00,96.0
398,2014-07-01 06:38:00,96.0
399,2014-07-01 06:39:00,96.0
400,2014-07-01 06:40:00,96.0
401,2014-07-01 06:41:00,96.0
402,2014-07-01 06:42:00,96.0
403,2014-07-01 06:43:00,96.0
404,2014-07-01 06:44:00,96.0
405,2014-07-01 06:45:00,96.0
406,2014-07-01 06:46:00,96.0
407,2014-07-01 06:47:00,96.0
408,2014-07-01 06:48:00,96.0
409,2014-07-01 06:49:00,96.0
410,2014-07-01 06:50:00,96.0
411,2014-07-01 06:51:00,96.0
412,2014-07-01 06:52:00,96.0
413,2014-07-01 06:53:00,96.0
414,2014-07-01 06:54:00,96.0
415,2014-07-01 06:55:00,96.0
416,2014-07-01 06:56:00,96.0
417,2014-07-01 06:57:00,96.0
418,2014-07-01 06:58:00,96.0
419,2014-07-01 06:59:00,96.0
420,2014-07-01 07:00:00,96.0
421,2014-07-01 07:01:00,96.0
422,2014-07-01 07:02:00,96.0
423,2014-07-01 07:03:00,96.0
424,2014-07-01 07:04:00,96.0
425,2014-07-01 07:05:00,96.0
426,2014-07-01 07:06:00,96.0
427,2014-07-01 07:07:00,96.0
428,2014-07-01 07:08:00,96.0
429,2014-07-01 07:09:00,96.0
430,2014-07-01 07:10:00,96.0
431,2014-07-01 07:11:00,96.0
432,2014-07-01 07:12:00,96.0
433,2014-07-01 07:13:00,96.0
434,2014-07-01 07:14:00,96.0
435,2014-07-01 07:15:00,96.0
436,2014-07-01 07:16:00,96.0
437,2014-07-01 07:17:00,96.0
438,2014-07-01 07:18:00,96.0
439,2014-07-01 07:19:00,96.0
440,2014-07-01 07:20:00,97.0
441,2014-07-01 07:21:00,97.0
442,2014-07-01 07:22:00,97.0
443,2014-07-01 07:23:00,97.0
444,2014-07-01 07:24:00,97.0
445,2014-07-01 07:25:00,97.0
446,2014-07-01 07:26:00,97.0
447,2014-07-01 07:27:00,97.0
448,2014-07-01 07:28:00,97.0
449,2014-07-01 07:29:00,97.0
450,2014-07-01 07:30:00,97.0
451,2014-07-01 07:31:00,97.0
452,2014-07-01 07:32:00,97.0
453,2014-07-01 07:33:00,97.0
454,2014-07-01 07:34:00,97.0
455,2014-07-01 07:35:00,97.0
456,2014-07-01 07:36:00,97.0
457,2014-07-01 07:37:00,97.0
458,2014-07-01 07:38:00,97.0
459,2014-07-01 07:39:00,97.0
460,2014-07-01 07:40:00,97.0
461,2014-07-01 07:41:00,97.0
462,2014-07-01 07:42:00,97.0
463,2014-07-01 07:43:00,97.0
464,2014-07-01 07:44:00,97.0
465,2014-07-01 07:45:00,97.0
466,2014-07-01 07:46:00,97.0
467,2014-07-01 07:47:00,97.0
468,2014-07-01 07:48:00,97.0
469,2014-07-01 07:49:00,97.0
470,2014-07-01 07:50:00,97.0
471,2014-07-01 07:51:00,97.0
472,2014-07-01 07:52:00,97.0
473,2014-07-01 07:53:00,97.0
474,2014-07-01 07:54:00,97.0
475,2014-07-01 07:55:00,97.0
476,2014-07-01 07:56:00,97.0
477,2014-07-01 07:57:00,97.0
478,2014-07-01 07:58:00,97.0
479,2014-07-01 07:59:00,97.0
480,2014-07-01 08:00:00,97.0
481,2014-07-01 08:01:00,97.0
482,2014-07-01 08:02:00,97.0
483,2014-07-01 08:03:00,97.0
484,2014-07-01 08:04:00,97.0
485,2014-07-01 08:05:00,97.0
486,2014-07-01 08:06:00,97.0
487,2014-07-01 08:07:00,97.0
488,2014-07-01 08:08:00,97.0
489,2014-07-01 08:09:00,97.0
490,2014-07-01 08:10:00,96.0
491,2014-07-01 08:11:00,96.0
492,2014-07-01 08:12:00,96.0
493,2014-07-01 08:13:00,96.0
494,2014-07-01 08:14:00,96.0
495,2014-07-01 08:15:00,96.0
496,2014-07-01 08:16:00,96.0
497,2014-07-01 08:17:00,96.0
498,2014-07-01 08:18:00,95.0
499,2014-07-01 08:19:00,95.0
500,2014-07-01 08:20:00,95.0
501,2014-07-01 08:21:00,95.0
502,2014-07-01 08:22:00,95.0
503,2014-07-01 08:23:00,94.0
504,2014-07-01 08:24:00,94.0
505,2014-07-01 08:25:00,94.0
506,2014-07-01 08:26:00,94.0
507,2014-07-01 08:27:00,94.0
508,2014-07-01 08:28:00,94.0
509,2014-07-01 08:29:00,94.0
510,2014-07-01 08:30:00,94.0
511,2014-07-01 08:31:00,94.0
512,2014-07-01 08:32:00,94.0
513,2014-07-01 08:33:00,94.0
514,2014-07-01 08:34:00,94.0
515,2014-07-01 08:35:00,94.0
516,2014-07-01 08:36:00,94.0
517,2014-07-01 08:37:00,94.0
518,2014-07-01 08:38:00,94.0
519,2014-07-01 08:39:00,94.0
520,2014-07-01 08:40:00,94.0
521,2014-07-01 08:41:00,93.0
522,2014-07-01 08:42:00,93.0
523,2014-07-01 08:43:00,93.0
524,2014-07-01 08:44:00,93.0
525,2014-07-01 08:45:00,93.0
526,2014-07-01 08:46:00,93.0
527,2014-07-01 08:47:00,93.0
528,2014-07-01 08:48:00,93.0
529,2014-07-01 08:49:00,93.0
530,2014-07-01 08:50:00,93.0
531,2014-07-01 08:51:00,92.0
532,2014-07-01 08:52:00,92.0
533,2014-07-01 08:53:00,92.0
534,2014-07-01 08:54:00,92.0
535,2014-07-01 08:55:00,91.0
536,2014-07-01 08:56:00,91.0
537,2014-07-01 08:57:00,91.0
538,2014-07-01 08:58:00,91.0
539,2014-07-01 08:59:00,91.0
540,2014-07-01 09:00:00,91.0
541,2014-07-01 09:01:00,91.0
542,2014-07-01 09:02:00,91.0
543,2014-07-01 09:03:00,91.0
544,2014-07-01 09:04:00,91.0
545,2014-07-01 09:05:00,91.0
546,2014-07-01 09:06:00,90.0
547,2014-07-01 09:07:00,90.0
548,2014-07-01 09:08:00,90.0
549,2014-07-01 09:09:00,89.0
550,2014-07-01 09:10:00,89.0
551,2014-07-01 09:11:00,89.0
552,2014-07-01 09:12:00,90.0
553,2014-07-01 09:13:00,90.0
554,2014-07-01 09:14:00,90.0
555,2014-07-01 09:15:00,89.0
556,2014-07-01 09:16:00,88.0
557,2014-07-01 09:17:00,88.0
558,2014-07-01 09:18:00,88.0
559,2014-07-01 09:19:00,88.0
560,2014-07-01 09:20:00,87.0
561,2014-07-01 09:21:00,87.0
562,2014-07-01 09:22:00,87.0
563,2014-07-01 09:23:00,87.0
564,2014-07-01 09:24:00,87.0
565,2014-07-01 09:25:00,87.0
566,2014-07-01 09:26:00,85.0
567,2014-07-01 09:27:00,86.0
568,2014-07-01 09:28:00,85.0
569,2014-07-01 09:29:00,85.0
570,2014-07-01 09:30:00,86.0
571,2014-07-01 09:31:00,85.0
572,2014-07-01 09:32:00,85.0
573,2014-07-01 09:33:00,85.0
574,2014-07-01 09:34:00,85.0
575,2014-07-01 09:35:00,85.0
576,2014-07-01 09:36:00,85.0
577,2014-07-01 09:37:00,84.0
578,2014-07-01 09:38:00,84.0
579,2014-07-01 09:39:00,83.0
580,2014-07-01 09:40:00,83.0
581,2014-07-01 09:41:00,83.0
582,2014-07-01 09:42:00,83.0
583,2014-07-01 09:43:00,83.0
584,2014-07-01 09:44:00,83.0
585,2014-07-01 09:45:00,82.0
586,2014-07-01 09:46:00,82.0
587,2014-07-01 09:47:00,81.0
588,2014-07-01 09:48:00,81.0
589,2014-07-01 09:49:00,81.0
590,2014-07-01 09:50:00,80.0
591,2014-07-01 09:51:00,79.0
592,2014-07-01 09:52:00,80.0
593,2014-07-01 09:53:00,79.0
594,2014-07-01 09:54:00,80.0
595,2014-07-01 09:55:00,79.0
596,2014-07-01 09:56:00,80.0
597,2014-07-01 09:57:00,80.0
598,2014-07-01 09:58:00,80.0
599,2014-07-01 09:59:00,79.0
600,2014-07-01 10:00:00,79.0
601,2014-07-01 10:01:00,80.0
602,2014-07-01 10:02:00,79.0
603,2014-07-01 10:03:00,78.0
604,2014-07-01 10:04:00,78.0
605,2014-07-01 10:05:00,78.0
606,2014-07-01 10:06:00,78.0
607,2014-07-01 10:07:00,77.0
608,2014-07-01 10:08:00,76.0
609,2014-07-01 10:09:00,76.0
610,2014-07-01 10:10:00,76.0
611,2014-07-01 10:11:00,76.0
612,2014-07-01 10:12:00,76.0
613,2014-07-01 10:13:00,76.0
614,2014-07-01 10:14:00,75.0
615,2014-07-01 10:15:00,75.0
616,2014-07-01 10:16:00,74.0
617,2014-07-01 10:17:00,75.0
618,2014-07-01 10:18:00,74.0
619,2014-07-01 10:19:00,74.0
620,2014-07-01 10:20:00,74.0
621,2014-07-01 10:21:00,75.0
622,2014-07-01 10:22:00,73.1
623,2014-07-01 10:23:00,74.0
624,2014-07-01 10:24:00,73.0
625,2014-07-01 10:25:00,72.0
626,2014-07-01 10:26:00,69.0
627,2014-07-01 10:27:00,68.0
628,2014-07-01 10:28:00,69.0
629,2014-07-01 10:29:00,68.0
630,2014-07-01 10:30:00,69.0
631,2014-07-01 10:31:00,68.0
632,2014-07-01 10:32:00,68.0
633,2014-07-01 10:33:00,68.0
634,2014-07-01 10:34:00,68.0
635,2014-07-01 10:35:00,68.0
636,2014-07-01 10:36:00,69.0
637,2014-07-01 10:37:00,68.0
638,2014-07-01 10:38:00,67.0
639,2014-07-01 10:39:00,67.0
640,2014-07-01 10:40:00,67.0
641,2014-07-01 10:41:00,67.0
642,2014-07-01 10:42:00,68.0
643,2014-07-01 10:43:00,68.0
644,2014-07-01 10:44:00,70.0
645,2014-07-01 10:45:00,68.1
646,2014-07-01 10:46:00,69.0
647,2014-07-01 10:47:00,68.0
648,2014-07-01 10:48:00,68.0
649,2014-07-01 10:49:00,68.0
650,2014-07-01 10:50:00,67.0
651,2014-07-01 10:51:00,66.0
652,2014-07-01 10:52:00,67.0
653,2014-07-01 10:53:00,67.0
654,2014-07-01 10:54:00,66.0
655,2014-07-01 10:55:00,66.0
656,2014-07-01 10:56:00,66.0
657,2014-07-01 10:57:00,65.0
658,2014-07-01 10:58:00,65.0
659,2014-07-01 10:59:00,65.0
660,2014-07-01 11:00:00,64.0
661,2014-07-01 11:01:00,64.0
662,2014-07-01 11:02:00,65.0
663,2014-07-01 11:03:00,65.0
664,2014-07-01 11:04:00,65.0
665,2014-07-01 11:05:00,65.0
666,2014-07-01 11:06:00,65.0
667,2014-07-01 11:07:00,65.0
668,2014-07-01 11:08:00,65.0
669,2014-07-01 11:09:00,64.0
670,2014-07-01 11:10:00,64.0
671,2014-07-01 11:11:00,65.0
672,2014-07-01 11:12:00,62.0
673,2014-07-01 11:13:00,62.0
674,2014-07-01 11:14:00,62.0
675,2014-07-01 11:15:00,61.0
676,2014-07-01 11:16:00,62.0
677,2014-07-01 11:17:00,62.0
678,2014-07-01 11:18:00,63.9
679,2014-07-01 11:19:00,63.0
680,2014-07-01 11:20:00,62.0
681,2014-07-01 11:21:00,62.0
682,2014-07-01 11:22:00,62.0
683,2014-07-01 11:23:00,61.0
684,2014-07-01 11:24:00,62.0
685,2014-07-01 11:25:00,63.0
686,2014-07-01 11:26:00,63.0
687,2014-07-01 11:27:00,63.0
688,2014-07-01 11:28:00,63.0
689,2014-07-01 11:29:00,61.0
690,2014-07-01 11:30:00,63.0
691,2014-07-01 11:31:00,62.0
692,2014-07-01 11:32:00,62.0
693,2014-07-01 11:33:00,61.0
694,2014-07-01 11:34:00,62.0
695,2014-07-01 11:35:00,61.0
696,2014-07-01 11:36:00,62.0
697,2014-07-01 11:37:00,61.0
698,2014-07-01 11:38:00,61.0
699,2014-07-01 11:39:00,62.9
700,2014-07-01 11:40:00,61.1
701,2014-07-01 11:41:00,61.0
702,2014-07-01 11:42:00,61.0
703,2014-07-01 11:43:00,61.0
704,2014-07-01 11:44:00,62.0
705,2014-07-01 11:45:00,62.0
706,2014-07-01 11:46:00,63.0
707,2014-07-01 11:47:00,62.0
708,2014-07-01 11:48:00,61.0
709,2014-07-01 11:49:00,62.0
710,2014-07-01 11:50:00,61.0
711,2014-07-01 11:51:00,61.0
712,2014-07-01 11:52:00,61.0
713,2014-07-01 11:53:00,61.0
714,2014-07-01 11:54:00,61.0
715,2014-07-01 11:55:00,60.0
716,2014-07-01 11:56:00,60.0
717,2014-07-01 11:57:00,60.0
718,2014-07-01 11:58:00,60.0
719,2014-07-01 11:59:00,61.0
720,2014-07-01 12:00:00,54.1
721,2014-07-01 12:01:00,54.0
722,2014-07-01 12:02:00,55.0
723,2014-07-01 12:03:00,55.0
724,2014-07-01 12:04:00,54.0
725,2014-07-01 12:05:00,54.0
726,2014-07-01 12:06:00,54.0
727,2014-07-01 12:07:00,56.0
728,2014-07-01 12:08:00,56.0
729,2014-07-01 12:09:00,55.0
730,2014-07-01 12:10:00,54.0
731,2014-07-01 12:11:00,54.0
732,2014-07-01 12:12:00,55.0
733,2014-07-01 12:13:00,56.0
734,2014-07-01 12:14:00,56.0
735,2014-07-01 12:15:00,57.0
