index,Time,TemperatureRoom
0,2014-07-01 00:00:00,18.7
1,2014-07-01 00:01:00,18.7
2,2014-07-01 00:02:00,18.7
3,2014-07-01 00:03:00,18.7
4,2014-07-01 00:04:00,18.7
5,2014-07-01 00:05:00,18.7
6,2014-07-01 00:06:00,18.7
7,2014-07-01 00:07:00,18.7
8,2014-07-01 00:08:00,18.7
9,2014-07-01 00:09:00,18.7
10,2014-07-01 00:10:00,18.6
11,2014-07-01 00:11:00,18.6
12,2014-07-01 00:12:00,18.6
13,2014-07-01 00:13:00,18.6
14,2014-07-01 00:14:00,18.6
15,2014-07-01 00:15:00,18.6
16,2014-07-01 00:16:00,18.6
17,2014-07-01 00:17:00,18.6
18,2014-07-01 00:18:00,18.6
19,2014-07-01 00:19:00,18.6
20,2014-07-01 00:20:00,18.6
21,2014-07-01 00:21:00,18.6
22,2014-07-01 00:22:00,18.6
23,2014-07-01 00:23:00,18.6
24,2014-07-01 00:24:00,18.6
25,2014-07-01 00:25:00,18.6
26,2014-07-01 00:26:00,18.6
27,2014-07-01 00:27:00,18.6
28,2014-07-01 00:28:00,18.6
29,2014-07-01 00:29:00,18.6
30,2014-07-01 00:30:00,18.5
31,2014-07-01 00:31:00,18.5
32,2014-07-01 00:32:00,18.5
33,2014-07-01 00:33:00,18.5
34,2014-07-01 00:34:00,18.5
35,2014-07-01 00:35:00,18.5
36,2014-07-01 00:36:00,18.5
37,2014-07-01 00:37:00,18.5
38,2014-07-01 00:38:00,18.5
39,2014-07-01 00:39:00,18.5
40,2014-07-01 00:40:00,18.5
41,2014-07-01 00:41:00,18.5
42,2014-07-01 00:42:00,18.5
43,2014-07-01 00:43:00,18.5
44,2014-07-01 00:44:00,18.5
45,2014-07-01 00:45:00,18.5
46,2014-07-01 00:46:00,18.5
47,2014-07-01 00:47:00,18.5
48,2014-07-01 00:48:00,18.4
49,2014-07-01 00:49:00,18.4
50,2014-07-01 00:50:00,18.4
51,2014-07-01 00:51:00,18.4
52,2014-07-01 00:52:00,18.4
53,2014-07-01 00:53:00,18.4
54,2014-07-01 00:54:00,18.4
55,2014-07-01 00:55:00,18.4
56,2014-07-01 00:56:00,18.4
57,2014-07-01 00:57:00,18.4
58,2014-07-01 00:58:00,18.4
59,2014-07-01 00:59:00,18.4
60,2014-07-01 01:00:00,18.4
61,2014-07-01 01:01:00,18.4
62,2014-07-01 01:02:00,18.4
63,2014-07-01 01:03:00,18.4
64,2014-07-01 01:04:00,18.4
65,2014-07-01 01:05:00,18.4
66,2014-07-01 01:06:00,18.4
67,2014-07-01 01:07:00,18.4
68,2014-07-01 01:08:00,18.4
69,2014-07-01 01:09:00,18.4
70,2014-07-01 01:10:00,18.4
71,2014-07-01 01:11:00,18.4
72,2014-07-01 01:12:00,18.4
73,2014-07-01 01:13:00,18.4
74,2014-07-01 01:14:00,18.4
75,2014-07-01 01:15:00,18.4
76,2014-07-01 01:16:00,18.4
77,2014-07-01 01:17:00,18.3
78,2014-07-01 01:18:00,18.3
79,2014-07-01 01:19:00,18.3
80,2014-07-01 01:20:00,18.3
81,2014-07-01 01:21:00,18.3
82,2014-07-01 01:22:00,18.3
83,2014-07-01 01:23:00,18.3
84,2014-07-01 01:24:00,18.3
85,2014-07-01 01:25:00,18.3
86,2014-07-01 01:26:00,18.3
87,2014-07-01 01:27:00,18.3
88,2014-07-01 01:28:00,18.3
89,2014-07-01 01:29:00,18.3
90,2014-07-01 01:30:00,18.3
91,2014-07-01 01:31:00,18.3
92,2014-07-01 01:32:00,18.3
93,2014-07-01 01:33:00,18.3
94,2014-07-01 01:34:00,18.3
95,2014-07-01 01:35:00,18.3
96,2014-07-01 01:36:00,18.3
97,2014-07-01 01:37:00,18.3
98,2014-07-01 01:38:00,18.3
99,2014-07-01 01:39:00,18.3
100,2014-07-01 01:40:00,18.3
101,2014-07-01 01:41:00,18.2
102,2014-07-01 01:42:00,18.2
103,2014-07-01 01:43:00,18.2
104,2014-07-01 01:44:00,18.2
105,2014-07-01 01:45:00,18.2
106,2014-07-01 01:46:00,18.2
107,2014-07-01 01:47:00,18.2
108,2014-07-01 01:48:00,18.2
109,2014-07-01 01:49:00,18.2
110,2014-07-01 01:50:00,18.2
111,2014-07-01 01:51:00,18.2
112,2014-07-01 01:52:00,18.2
113,2014-07-01 01:53:00,18.2
114,2014-07-01 01:54:00,18.2
115,2014-07-01 01:55:00,18.2
116,2014-07-01 01:56:00,18.2
117,2014-07-01 01:57:00,18.2
118,2014-07-01 01:58:00,18.2
119,2014-07-01 01:59:00,18.2
120,2014-07-01 02:00:00,18.2
121,2014-07-01 02:01:00,18.2
122,2014-07-01 02:02:00,18.2
123,2014-07-01 02:03:00,18.2
124,2014-07-01 02:04:00,18.2
125,2014-07-01 02:05:00,18.1
126,2014-07-01 02:06:00,18.1
127,2014-07-01 02:07:00,18.1
128,2014-07-01 02:08:00,18.1
129,2014-07-01 02:09:00,18.1
130,2014-07-01 02:10:00,18.1
131,2014-07-01 02:11:00,18.1
132,2014-07-01 02:12:00,18.1
133,2014-07-01 02:13:00,18.1
134,2014-07-01 02:14:00,18.1
135,2014-07-01 02:15:00,18.1
136,2014-07-01 02:16:00,18.1
137,2014-07-01 02:17:00,18.1
138,2014-07-01 02:18:00,18.1
139,2014-07-01 02:19:00,18.1
140,2014-07-01 02:20:00,18.1
141,2014-07-01 02:21:00,18.1
142,2014-07-01 02:22:00,18.1
143,2014-07-01 02:23:00,18.1
144,2014-07-01 02:24:00,18.1
145,2014-07-01 02:25:00,18.1
146,2014-07-01 02:26:00,18.1
147,2014-07-01 02:27:00,18.1
148,2014-07-01 02:28:00,18.1
149,2014-07-01 02:29:00,18.0
150,2014-07-01 02:30:00,18.0
151,2014-07-01 02:31:00,18.0
152,2014-07-01 02:32:00,18.0
153,2014-07-01 02:33:00,18.0
154,2014-07-01 02:34:00,18.0
155,2014-07-01 02:35:00,18.0
156,2014-07-01 02:36:00,18.0
157,2014-07-01 02:37:00,18.0
158,2014-07-01 02:38:00,18.0
159,2014-07-01 02:39:00,18.0
160,2014-07-01 02:40:00,18.0
161,2014-07-01 02:41:00,18.0
162,2014-07-01 02:42:00,18.0
163,2014-07-01 02:43:00,18.0
164,2014-07-01 02:44:00,18.0
165,2014-07-01 02:45:00,18.0
166,2014-07-01 02:46:00,18.0
167,2014-07-01 02:47:00,18.0
168,2014-07-01 02:48:00,18.0
169,2014-07-01 02:49:00,18.0
170,2014-07-01 02:50:00,18.0
171,2014-07-01 02:51:00,18.0
172,2014-07-01 02:52:00,18.0
173,2014-07-01 02:53:00,18.0
174,2014-07-01 02:54:00,17.9
175,2014-07-01 02:55:00,17.9
176,2014-07-01 02:56:00,17.9
177,2014-07-01 02:57:00,17.9
178,2014-07-01 02:58:00,17.9
179,2014-07-01 02:59:00,17.9
180,2014-07-01 03:00:00,17.9
181,2014-07-01 03:01:00,17.9
182,2014-07-01 03:02:00,17.9
183,2014-07-01 03:03:00,17.9
184,2014-07-01 03:04:00,17.9
185,2014-07-01 03:05:00,17.9
186,2014-07-01 03:06:00,17.9
187,2014-07-01 03:07:00,17.9
188,2014-07-01 03:08:00,17.9
189,2014-07-01 03:09:00,17.9
190,2014-07-01 03:10:00,17.9
191,2014-07-01 03:11:00,17.9
192,2014-07-01 03:12:00,17.9
193,2014-07-01 03:13:00,17.9
194,2014-07-01 03:14:00,17.9
195,2014-07-01 03:15:00,17.9
196,2014-07-01 03:16:00,17.9
197,2014-07-01 03:17:00,17.9
198,2014-07-01 03:18:00,17.9
199,2014-07-01 03:19:00,17.9
200,2014-07-01 03:20:00,17.9
201,2014-07-01 03:21:00,17.8
202,2014-07-01 03:22:00,17.8
203,2014-07-01 03:23:00,17.8
204,2014-07-01 03:24:00,17.8
205,2014-07-01 03:25:00,17.8
206,2014-07-01 03:26:00,17.8
207,2014-07-01 03:27:00,17.8
208,2014-07-01 03:28:00,17.8
209,2014-07-01 03:29:00,17.8
210,2014-07-01 03:30:00,17.8
211,2014-07-01 03:31:00,17.8
212,2014-07-01 03:32:00,17.8
213,2014-07-01 03:33:00,17.8
214,2014-07-01 03:34:00,17.8
215,2014-07-01 03:35:00,17.8
216,2014-07-01 03:36:00,17.8
217,2014-07-01 03:37:00,17.8
218,2014-07-01 03:38:00,17.8
219,2014-07-01 03:39:00,17.8
220,2014-07-01 03:40:00,17.8
221,2014-07-01 03:41:00,17.8
222,2014-07-01 03:42:00,17.8
223,2014-07-01 03:43:00,17.8
224,2014-07-01 03:44:00,17.8
225,2014-07-01 03:45:00,17.8
226,2014-07-01 03:46:00,17.8
227,2014-07-01 03:47:00,17.8
228,2014-07-01 03:48:00,17.7
229,2014-07-01 03:49:00,17.7
230,2014-07-01 03:50:00,17.7
231,2014-07-01 03:51:00,17.7
232,2014-07-01 03:52:00,17.7
233,2014-07-01 03:53:00,17.7
234,2014-07-01 03:54:00,17.7
235,2014-07-01 03:55:00,17.7
236,2014-07-01 03:56:00,17.7
237,2014-07-01 03:57:00,17.7
238,2014-07-01 03:58:00,17.7
239,2014-07-01 03:59:00,17.7
240,2014-07-01 04:00:00,17.7
241,2014-07-01 04:01:00,17.7
242,2014-07-01 04:02:00,17.7
243,2014-07-01 04:03:00,17.7
244,2014-07-01 04:04:00,17.7
245,2014-07-01 04:05:00,17.7
246,2014-07-01 04:06:00,17.7
247,2014-07-01 04:07:00,17.7
248,2014-07-01 04:08:00,17.7
249,2014-07-01 04:09:00,17.7
250,2014-07-01 04:10:00,17.7
251,2014-07-01 04:11:00,17.7
252,2014-07-01 04:12:00,17.7
253,2014-07-01 04:13:00,17.7
254,2014-07-01 04:14:00,17.7
255,2014-07-01 04:15:00,17.7
256,2014-07-01 04:16:00,17.6
257,2014-07-01 04:17:00,17.6
258,2014-07-01 04:18:00,17.6
259,2014-07-01 04:19:00,17.6
260,2014-07-01 04:20:00,17.6
261,2014-07-01 04:21:00,17.6
262,2014-07-01 04:22:00,17.6
263,2014-07-01 04:23:00,17.6
264,2014-07-01 04:24:00,17.6
265,2014-07-01 04:25:00,17.6
266,2014-07-01 04:26:00,17.6
267,2014-07-01 04:27:00,17.6
268,2014-07-01 04:28:00,17.6
269,2014-07-01 04:29:00,17.6
270,2014-07-01 04:30:00,17.6
271,2014-07-01 04:31:00,17.6
272,2014-07-01 04:32:00,17.6
273,2014-07-01 04:33:00,17.6
274,2014-07-01 04:34:00,17.6
275,2014-07-01 04:35:00,17.6
276,2014-07-01 04:36:00,17.6
277,2014-07-01 04:37:00,17.6
278,2014-07-01 04:38:00,17.6
279,2014-07-01 04:39:00,17.6
280,2014-07-01 04:40:00,17.6
281,2014-07-01 04:41:00,17.6
282,2014-07-01 04:42:00,17.6
283,2014-07-01 04:43:00,17.6
284,2014-07-01 04:44:00,17.6
285,2014-07-01 04:45:00,17.6
286,2014-07-01 04:46:00,17.6
287,2014-07-01 04:47:00,17.6
288,2014-07-01 04:48:00,17.6
289,2014-07-01 04:49:00,17.6
290,2014-07-01 04:50:00,17.5
291,2014-07-01 04:51:00,17.5
292,2014-07-01 04:52:00,17.5
293,2014-07-01 04:53:00,17.5
294,2014-07-01 04:54:00,17.5
295,2014-07-01 04:55:00,17.5
296,2014-07-01 04:56:00,17.5
297,2014-07-01 04:57:00,17.5
298,2014-07-01 04:58:00,17.5
299,2014-07-01 04:59:00,17.5
300,2014-07-01 05:00:00,17.5
301,2014-07-01 05:01:00,17.5
302,2014-07-01 05:02:00,17.5
303,2014-07-01 05:03:00,17.5
304,2014-07-01 05:04:00,17.5
305,2014-07-01 05:05:00,17.5
306,2014-07-01 05:06:00,17.5
307,2014-07-01 05:07:00,17.5
308,2014-07-01 05:08:00,17.5
309,2014-07-01 05:09:00,17.5
310,2014-07-01 05:10:00,17.5
311,2014-07-01 05:11:00,17.5
312,2014-07-01 05:12:00,17.5
313,2014-07-01 05:13:00,17.5
314,2014-07-01 05:14:00,17.5
315,2014-07-01 05:15:00,17.5
316,2014-07-01 05:16:00,17.5
317,2014-07-01 05:17:00,17.4
318,2014-07-01 05:18:00,17.4
319,2014-07-01 05:19:00,17.4
320,2014-07-01 05:20:00,17.4
321,2014-07-01 05:21:00,17.4
322,2014-07-01 05:22:00,17.4
323,2014-07-01 05:23:00,17.4
324,2014-07-01 05:24:00,17.4
325,2014-07-01 05:25:00,17.4
326,2014-07-01 05:26:00,17.4
327,2014-07-01 05:27:00,17.4
328,2014-07-01 05:28:00,17.4
329,2014-07-01 05:29:00,17.4
330,2014-07-01 05:30:00,17.4
331,2014-07-01 05:31:00,17.4
332,2014-07-01 05:32:00,17.4
333,2014-07-01 05:33:00,17.4
334,2014-07-01 05:34:00,17.4
335,2014-07-01 05:35:00,17.4
336,2014-07-01 05:36:00,17.4
337,2014-07-01 05:37:00,17.4
338,2014-07-01 05:38:00,17.4
339,2014-07-01 05:39:00,17.4
340,2014-07-01 05:40:00,17.4
341,2014-07-01 05:41:00,17.4
342,2014-07-01 05:42:00,17.4
343,2014-07-01 05:43:00,17.4
344,2014-07-01 05:44:00,17.4
345,2014-07-01 05:45:00,17.4
346,2014-07-01 05:46:00,17.4
347,2014-07-01 05:47:00,17.3
348,2014-07-01 05:48:00,17.3
349,2014-07-01 05:49:00,17.3
350,2014-07-01 05:50:00,17.3
351,2014-07-01 05:51:00,17.3
352,2014-07-01 05:52:00,17.3
353,2014-07-01 05:53:00,17.3
354,2014-07-01 05:54:00,17.3
355,2014-07-01 05:55:00,17.3
356,2014-07-01 05:56:00,17.3
357,2014-07-01 05:57:00,17.3
358,2014-07-01 05:58:00,17.3
359,2014-07-01 05:59:00,17.3
360,2014-07-01 06:00:00,17.3
361,2014-07-01 06:01:00,17.3
362,2014-07-01 06:02:00,17.3
363,2014-07-01 06:03:00,17.3
364,2014-07-01 06:04:00,17.3
365,2014-07-01 06:05:00,17.3
366,2014-07-01 06:06:00,17.3
367,2014-07-01 06:07:00,17.3
368,2014-07-01 06:08:00,17.3
369,2014-07-01 06:09:00,17.3
370,2014-07-01 06:10:00,17.3
371,2014-07-01 06:11:00,17.3
372,2014-07-01 06:12:00,17.3
373,2014-07-01 06:13:00,17.3
374,2014-07-01 06:14:00,17.3
375,2014-07-01 06:15:00,17.2
376,2014-07-01 06:16:00,17.2
377,2014-07-01 06:17:00,17.2
378,2014-07-01 06:18:00,17.2
379,2014-07-01 06:19:00,17.2
380,2014-07-01 06:20:00,17.2
381,2014-07-01 06:21:00,17.2
382,2014-07-01 06:22:00,17.2
383,2014-07-01 06:23:00,17.2
384,2014-07-01 06:24:00,17.2
385,2014-07-01 06:25:00,17.2
386,2014-07-01 06:26:00,17.2
387,2014-07-01 06:27:00,17.2
388,2014-07-01 06:28:00,17.2
389,2014-07-01 06:29:00,17.2
390,2014-07-01 06:30:00,17.2
391,2014-07-01 06:31:00,17.2
392,2014-07-01 06:32:00,17.2
393,2014-07-01 06:33:00,17.2
394,2014-07-01 06:34:00,17.2
395,2014-07-01 06:35:00,17.2
396,2014-07-01 06:36:00,17.2
397,2014-07-01 06:37:00,17.2
398,2014-07-01 06:38:00,17.2
399,2014-07-01 06:39:00,17.2
400,2014-07-01 06:40:00,17.2
401,2014-07-01 06:41:00,17.2
402,2014-07-01 06:42:00,17.2
403,2014-07-01 06:43:00,17.2
404,2014-07-01 06:44:00,17.2
405,2014-07-01 06:45:00,17.2
406,2014-07-01 06:46:00,17.1
407,2014-07-01 06:47:00,17.1
408,2014-07-01 06:48:00,17.1
409,2014-07-01 06:49:00,17.1
410,2014-07-01 06:50:00,17.1
411,2014-07-01 06:51:00,17.1
412,2014-07-01 06:52:00,17.1
413,2014-07-01 06:53:00,17.1
414,2014-07-01 06:54:00,17.1
415,2014-07-01 06:55:00,17.1
416,2014-07-01 06:56:00,17.1
417,2014-07-01 06:57:00,17.1
418,2014-07-01 06:58:00,17.1
419,2014-07-01 06:59:00,17.1
420,2014-07-01 07:00:00,17.1
421,2014-07-01 07:01:00,17.1
422,2014-07-01 07:02:00,17.1
423,2014-07-01 07:03:00,17.1
424,2014-07-01 07:04:00,17.1
425,2014-07-01 07:05:00,17.1
426,2014-07-01 07:06:00,17.1
427,2014-07-01 07:07:00,17.1
428,2014-07-01 07:08:00,17.1
429,2014-07-01 07:09:00,17.1
430,2014-07-01 07:10:00,17.1
431,2014-07-01 07:11:00,17.1
432,2014-07-01 07:12:00,17.1
433,2014-07-01 07:13:00,17.1
434,2014-07-01 07:14:00,17.1
435,2014-07-01 07:15:00,17.1
436,2014-07-01 07:16:00,17.1
437,2014-07-01 07:17:00,17.1
438,2014-07-01 07:18:00,17.1
439,2014-07-01 07:19:00,17.1
440,2014-07-01 07:20:00,17.1
441,2014-07-01 07:21:00,17.1
442,2014-07-01 07:22:00,17.1
443,2014-07-01 07:23:00,17.1
444,2014-07-01 07:24:00,17.1
445,2014-07-01 07:25:00,17.1
446,2014-07-01 07:26:00,17.1
447,2014-07-01 07:27:00,17.1
448,2014-07-01 07:28:00,17.1
449,2014-07-01 07:29:00,17.1
450,2014-07-01 07:30:00,17.1
451,2014-07-01 07:31:00,17.1
452,2014-07-01 07:32:00,17.1
453,2014-07-01 07:33:00,17.1
454,2014-07-01 07:34:00,17.2
455,2014-07-01 07:35:00,17.2
456,2014-07-01 07:36:00,17.2
457,2014-07-01 07:37:00,17.2
458,2014-07-01 07:38:00,17.2
459,2014-07-01 07:39:00,17.2
460,2014-07-01 07:40:00,17.2
461,2014-07-01 07:41:00,17.2
462,2014-07-01 07:42:00,17.2
463,2014-07-01 07:43:00,17.3
464,2014-07-01 07:44:00,17.3
465,2014-07-01 07:45:00,17.3
466,2014-07-01 07:46:00,17.3
467,2014-07-01 07:47:00,17.3
468,2014-07-01 07:48:00,17.3
469,2014-07-01 07:49:00,17.3
470,2014-07-01 07:50:00,17.3
471,2014-07-01 07:51:00,17.3
472,2014-07-01 07:52:00,17.3
473,2014-07-01 07:53:00,17.3
474,2014-07-01 07:54:00,17.3
475,2014-07-01 07:55:00,17.3
476,2014-07-01 07:56:00,17.3
477,2014-07-01 07:57:00,17.4
478,2014-07-01 07:58:00,17.4
479,2014-07-01 07:59:00,17.4
480,2014-07-01 08:00:00,17.4
481,2014-07-01 08:01:00,17.4
482,2014-07-01 08:02:00,17.4
483,2014-07-01 08:03:00,17.4
484,2014-07-01 08:04:00,17.4
485,2014-07-01 08:05:00,17.4
486,2014-07-01 08:06:00,17.4
487,2014-07-01 08:07:00,17.4
488,2014-07-01 08:08:00,17.4
489,2014-07-01 08:09:00,17.4
490,2014-07-01 08:10:00,17.4
491,2014-07-01 08:11:00,17.4
492,2014-07-01 08:12:00,17.4
493,2014-07-01 08:13:00,17.4
494,2014-07-01 08:14:00,17.3
495,2014-07-01 08:15:00,17.3
496,2014-07-01 08:16:00,17.3
497,2014-07-01 08:17:00,17.3
498,2014-07-01 08:18:00,17.3
499,2014-07-01 08:19:00,17.3
500,2014-07-01 08:20:00,17.3
501,2014-07-01 08:21:00,17.3
502,2014-07-01 08:22:00,17.3
503,2014-07-01 08:23:00,17.3
504,2014-07-01 08:24:00,17.3
505,2014-07-01 08:25:00,17.3
506,2014-07-01 08:26:00,17.3
507,2014-07-01 08:27:00,17.3
508,2014-07-01 08:28:00,17.3
509,2014-07-01 08:29:00,17.2
510,2014-07-01 08:30:00,17.2
511,2014-07-01 08:31:00,17.2
512,2014-07-01 08:32:00,17.2
513,2014-07-01 08:33:00,17.2
514,2014-07-01 08:34:00,17.2
515,2014-07-01 08:35:00,17.2
516,2014-07-01 08:36:00,17.2
517,2014-07-01 08:37:00,17.2
518,2014-07-01 08:38:00,17.2
519,2014-07-01 08:39:00,17.2
520,2014-07-01 08:40:00,17.2
521,2014-07-01 08:41:00,17.2
522,2014-07-01 08:42:00,17.2
523,2014-07-01 08:43:00,17.2
524,2014-07-01 08:44:00,17.2
525,2014-07-01 08:45:00,17.2
526,2014-07-01 08:46:00,17.2
527,2014-07-01 08:47:00,17.2
528,2014-07-01 08:48:00,17.2
529,2014-07-01 08:49:00,17.2
530,2014-07-01 08:50:00,17.2
531,2014-07-01 08:51:00,17.2
532,2014-07-01 08:52:00,17.2
533,2014-07-01 08:53:00,17.2
534,2014-07-01 08:54:00,17.2
535,2014-07-01 08:55:00,17.2
536,2014-07-01 08:56:00,17.2
537,2014-07-01 08:57:00,17.2
538,2014-07-01 08:58:00,17.2
539,2014-07-01 08:59:00,17.2
540,2014-07-01 09:00:00,17.2
541,2014-07-01 09:01:00,17.2
542,2014-07-01 09:02:00,17.2
543,2014-07-01 09:03:00,17.3
544,2014-07-01 09:04:00,17.3
545,2014-07-01 09:05:00,17.3
546,2014-07-01 09:06:00,17.3
547,2014-07-01 09:07:00,17.3
548,2014-07-01 09:08:00,17.3
549,2014-07-01 09:09:00,17.3
550,2014-07-01 09:10:00,17.3
551,2014-07-01 09:11:00,17.3
552,2014-07-01 09:12:00,17.3
553,2014-07-01 09:13:00,17.3
554,2014-07-01 09:14:00,17.3
555,2014-07-01 09:15:00,17.3
556,2014-07-01 09:16:00,17.3
557,2014-07-01 09:17:00,17.3
558,2014-07-01 09:18:00,17.3
559,2014-07-01 09:19:00,17.3
560,2014-07-01 09:20:00,17.3
561,2014-07-01 09:21:00,17.3
562,2014-07-01 09:22:00,17.3
563,2014-07-01 09:23:00,17.3
564,2014-07-01 09:24:00,17.3
565,2014-07-01 09:25:00,17.3
566,2014-07-01 09:26:00,17.3
567,2014-07-01 09:27:00,17.3
568,2014-07-01 09:28:00,17.3
569,2014-07-01 09:29:00,17.3
570,2014-07-01 09:30:00,17.3
571,2014-07-01 09:31:00,17.4
572,2014-07-01 09:32:00,17.4
573,2014-07-01 09:33:00,17.4
574,2014-07-01 09:34:00,17.4
575,2014-07-01 09:35:00,17.4
576,2014-07-01 09:36:00,17.4
577,2014-07-01 09:37:00,17.4
578,2014-07-01 09:38:00,17.4
579,2014-07-01 09:39:00,17.4
580,2014-07-01 09:40:00,17.4
581,2014-07-01 09:41:00,17.4
582,2014-07-01 09:42:00,17.4
583,2014-07-01 09:43:00,17.4
584,2014-07-01 09:44:00,17.4
585,2014-07-01 09:45:00,17.5
586,2014-07-01 09:46:00,17.5
587,2014-07-01 09:47:00,17.5
588,2014-07-01 09:48:00,17.5
589,2014-07-01 09:49:00,17.5
590,2014-07-01 09:50:00,17.5
591,2014-07-01 09:51:00,17.5
592,2014-07-01 09:52:00,17.5
593,2014-07-01 09:53:00,17.5
594,2014-07-01 09:54:00,17.5
595,2014-07-01 09:55:00,17.5
596,2014-07-01 09:56:00,17.5
597,2014-07-01 09:57:00,17.5
598,2014-07-01 09:58:00,17.5
599,2014-07-01 09:59:00,17.6
600,2014-07-01 10:00:00,17.6
601,2014-07-01 10:01:00,17.6
602,2014-07-01 10:02:00,17.6
603,2014-07-01 10:03:00,17.6
604,2014-07-01 10:04:00,17.6
605,2014-07-01 10:05:00,17.6
606,2014-07-01 10:06:00,17.6
607,2014-07-01 10:07:00,17.6
608,2014-07-01 10:08:00,17.6
609,2014-07-01 10:09:00,17.6
610,2014-07-01 10:10:00,17.6
611,2014-07-01 10:11:00,17.7
612,2014-07-01 10:12:00,17.7
613,2014-07-01 10:13:00,17.7
614,2014-07-01 10:14:00,17.7
615,2014-07-01 10:15:00,17.7
616,2014-07-01 10:16:00,17.7
617,2014-07-01 10:17:00,17.7
618,2014-07-01 10:18:00,17.7
619,2014-07-01 10:19:00,17.7
620,2014-07-01 10:20:00,17.7
621,2014-07-01 10:21:00,17.8
622,2014-07-01 10:22:00,17.8
623,2014-07-01 10:23:00,17.8
624,2014-07-01 10:24:00,17.8
625,2014-07-01 10:25:00,17.9
626,2014-07-01 10:26:00,18.0
627,2014-07-01 10:27:00,18.2
628,2014-07-01 10:28:00,18.3
629,2014-07-01 10:29:00,18.3
630,2014-07-01 10:30:00,18.3
631,2014-07-01 10:31:00,18.3
632,2014-07-01 10:32:00,18.3
633,2014-07-01 10:33:00,18.3
634,2014-07-01 10:34:00,18.3
635,2014-07-01 10:35:00,18.3
636,2014-07-01 10:36:00,18.3
637,2014-07-01 10:37:00,18.3
638,2014-07-01 10:38:00,18.4
639,2014-07-01 10:39:00,18.4
640,2014-07-01 10:40:00,18.6
641,2014-07-01 10:41:00,18.6
642,2014-07-01 10:42:00,18.7
643,2014-07-01 10:43:00,18.7
644,2014-07-01 10:44:00,18.7
645,2014-07-01 10:45:00,18.8
646,2014-07-01 10:46:00,18.8
647,2014-07-01 10:47:00,18.8
648,2014-07-01 10:48:00,18.8
649,2014-07-01 10:49:00,18.8
650,2014-07-01 10:50:00,18.8
651,2014-07-01 10:51:00,18.8
652,2014-07-01 10:52:00,18.8
653,2014-07-01 10:53:00,18.9
654,2014-07-01 10:54:00,18.9
655,2014-07-01 10:55:00,18.9
656,2014-07-01 10:56:00,18.9
657,2014-07-01 10:57:00,19.0
658,2014-07-01 10:58:00,19.0
659,2014-07-01 10:59:00,19.0
660,2014-07-01 11:00:00,19.1
661,2014-07-01 11:01:00,19.2
662,2014-07-01 11:02:00,19.3
663,2014-07-01 11:03:00,19.4
664,2014-07-01 11:04:00,19.4
665,2014-07-01 11:05:00,19.4
666,2014-07-01 11:06:00,19.4
667,2014-07-01 11:07:00,19.4
668,2014-07-01 11:08:00,19.5
669,2014-07-01 11:09:00,19.5
670,2014-07-01 11:10:00,19.5
671,2014-07-01 11:11:00,19.5
672,2014-07-01 11:12:00,19.5
673,2014-07-01 11:13:00,19.5
674,2014-07-01 11:14:00,19.5
675,2014-07-01 11:15:00,19.5
676,2014-07-01 11:16:00,19.5
677,2014-07-01 11:17:00,19.4
678,2014-07-01 11:18:00,19.3
679,2014-07-01 11:19:00,19.4
680,2014-07-01 11:20:00,19.4
681,2014-07-01 11:21:00,19.5
682,2014-07-01 11:22:00,19.6
683,2014-07-01 11:23:00,19.7
684,2014-07-01 11:24:00,19.7
685,2014-07-01 11:25:00,19.7
686,2014-07-01 11:26:00,19.7
687,2014-07-01 11:27:00,19.6
688,2014-07-01 11:28:00,19.5
689,2014-07-01 11:29:00,19.4
690,2014-07-01 11:30:00,19.4
691,2014-07-01 11:31:00,19.4
692,2014-07-01 11:32:00,19.4
693,2014-07-01 11:33:00,19.4
694,2014-07-01 11:34:00,19.4
695,2014-07-01 11:35:00,19.4
696,2014-07-01 11:36:00,19.3
697,2014-07-01 11:37:00,19.3
698,2014-07-01 11:38:00,19.3
699,2014-07-01 11:39:00,19.4
700,2014-07-01 11:40:00,19.4
701,2014-07-01 11:41:00,19.4
702,2014-07-01 11:42:00,19.4
703,2014-07-01 11:43:00,19.4
704,2014-07-01 11:44:00,19.4
705,2014-07-01 11:45:00,19.4
706,2014-07-01 11:46:00,19.4
707,2014-07-01 11:47:00,19.4
708,2014-07-01 11:48:00,19.4
709,2014-07-01 11:49:00,19.4
710,2014-07-01 11:50:00,19.4
711,2014-07-01 11:51:00,19.3
712,2014-07-01 11:52:00,19.3
713,2014-07-01 11:53:00,19.3
714,2014-07-01 11:54:00,19.3
715,2014-07-01 11:55:00,19.2
716,2014-07-01 11:56:00,19.2
717,2014-07-01 11:57:00,19.2
718,2014-07-01 11:58:00,19.2
719,2014-07-01 11:59:00,19.2
720,2014-07-01 12:00:00,19.2
721,2014-07-01 12:01:00,19.1
722,2014-07-01 12:02:00,19.4
723,2014-07-01 12:03:00,19.5
724,2014-07-01 12:04:00,19.4
725,2014-07-01 12:05:00,19.2
726,2014-07-01 12:06:00,19.2
727,2014-07-01 12:07:00,19.1
728,2014-07-01 12:08:00,19.1
729,2014-07-01 12:09:00,19.0
730,2014-07-01 12:10:00,19.0
731,2014-07-01 12:11:00,19.0
732,2014-07-01 12:12:00,19.0
733,2014-07-01 12:13:00,19.0
734,2014-07-01 12:14:00,19.0
735,2014-07-01 12:15:00,19.0
