index,Time,eCO2ppm
0,2014-07-01 00:00:00,468.9
1,2014-07-01 00:01:00,468.9
2,2014-07-01 00:02:00,468.9
3,2014-07-01 00:03:00,466.5
4,2014-07-01 00:04:00,468.8
5,2014-07-01 00:05:00,468.9
6,2014-07-01 00:06:00,468.9
7,2014-07-01 00:07:00,467.7
8,2014-07-01 00:08:00,466.5
9,2014-07-01 00:09:00,468.8
10,2014-07-01 00:10:00,466.5
11,2014-07-01 00:11:00,468.8
12,2014-07-01 00:12:00,466.5
13,2014-07-01 00:13:00,468.8
14,2014-07-01 00:14:00,468.9
15,2014-07-01 00:15:00,468.9
16,2014-07-01 00:16:00,466.5
17,2014-07-01 00:17:00,466.4
18,2014-07-01 00:18:00,466.4
19,2014-07-01 00:19:00,466.4
20,2014-07-01 00:20:00,466.4
21,2014-07-01 00:21:00,466.4
22,2014-07-01 00:22:00,464.1
23,2014-07-01 00:23:00,464.0
24,2014-07-01 00:24:00,464.0
25,2014-07-01 00:25:00,464.0
26,2014-07-01 00:26:00,464.0
27,2014-07-01 00:27:00,461.0
28,2014-07-01 00:28:00,460.9
29,2014-07-01 00:29:00,460.9
30,2014-07-01 00:30:00,458.6
31,2014-07-01 00:31:00,458.5
32,2014-07-01 00:32:00,460.8
33,2014-07-01 00:33:00,458.5
34,2014-07-01 00:34:00,460.9
35,2014-07-01 00:35:00,460.9
36,2014-07-01 00:36:00,463.9
37,2014-07-01 00:37:00,464.0
38,2014-07-01 00:38:00,464.0
39,2014-07-01 00:39:00,464.0
40,2014-07-01 00:40:00,464.0
41,2014-07-01 00:41:00,464.0
42,2014-07-01 00:42:00,464.0
43,2014-07-01 00:43:00,464.0
44,2014-07-01 00:44:00,464.0
45,2014-07-01 00:45:00,466.3
46,2014-07-01 00:46:00,464.1
47,2014-07-01 00:47:00,464.0
48,2014-07-01 00:48:00,464.0
49,2014-07-01 00:49:00,464.0
50,2014-07-01 00:50:00,464.0
51,2014-07-01 00:51:00,464.0
52,2014-07-01 00:52:00,464.0
53,2014-07-01 00:53:00,464.0
54,2014-07-01 00:54:00,464.0
55,2014-07-01 00:55:00,464.0
56,2014-07-01 00:56:00,464.0
57,2014-07-01 00:57:00,464.0
58,2014-07-01 00:58:00,464.0
59,2014-07-01 00:59:00,464.0
60,2014-07-01 01:00:00,464.0
61,2014-07-01 01:01:00,461.0
62,2014-07-01 01:02:00,460.9
63,2014-07-01 01:03:00,460.9
64,2014-07-01 01:04:00,458.5
65,2014-07-01 01:05:00,459.1
66,2014-07-01 01:06:00,461.5
67,2014-07-01 01:07:00,460.9
68,2014-07-01 01:08:00,460.9
69,2014-07-01 01:09:00,460.9
70,2014-07-01 01:10:00,460.9
71,2014-07-01 01:11:00,460.9
72,2014-07-01 01:12:00,460.9
73,2014-07-01 01:13:00,460.9
74,2014-07-01 01:14:00,458.6
75,2014-07-01 01:15:00,458.5
76,2014-07-01 01:16:00,458.5
77,2014-07-01 01:17:00,458.5
78,2014-07-01 01:18:00,458.5
79,2014-07-01 01:19:00,458.5
80,2014-07-01 01:20:00,458.5
81,2014-07-01 01:21:00,458.5
82,2014-07-01 01:22:00,458.5
83,2014-07-01 01:23:00,458.5
84,2014-07-01 01:24:00,458.5
85,2014-07-01 01:25:00,456.1
86,2014-07-01 01:26:00,456.0
87,2014-07-01 01:27:00,458.4
88,2014-07-01 01:28:00,458.5
89,2014-07-01 01:29:00,458.5
90,2014-07-01 01:30:00,458.5
91,2014-07-01 01:31:00,456.1
92,2014-07-01 01:32:00,456.0
93,2014-07-01 01:33:00,456.0
94,2014-07-01 01:34:00,456.0
95,2014-07-01 01:35:00,456.0
96,2014-07-01 01:36:00,456.0
97,2014-07-01 01:37:00,456.0
98,2014-07-01 01:38:00,456.0
99,2014-07-01 01:39:00,453.6
100,2014-07-01 01:40:00,453.6
101,2014-07-01 01:41:00,453.6
102,2014-07-01 01:42:00,453.6
103,2014-07-01 01:43:00,451.2
104,2014-07-01 01:44:00,451.2
105,2014-07-01 01:45:00,451.2
106,2014-07-01 01:46:00,451.2
107,2014-07-01 01:47:00,451.2
108,2014-07-01 01:48:00,451.2
109,2014-07-01 01:49:00,451.2
110,2014-07-01 01:50:00,451.2
111,2014-07-01 01:51:00,451.2
112,2014-07-01 01:52:00,451.2
113,2014-07-01 01:53:00,451.2
114,2014-07-01 01:54:00,451.2
115,2014-07-01 01:55:00,451.2
116,2014-07-01 01:56:00,451.2
117,2014-07-01 01:57:00,451.2
118,2014-07-01 01:58:00,451.2
119,2014-07-01 01:59:00,451.2
120,2014-07-01 02:00:00,451.2
121,2014-07-01 02:01:00,451.2
122,2014-07-01 02:02:00,451.2
123,2014-07-01 02:03:00,448.8
124,2014-07-01 02:04:00,448.7
125,2014-07-01 02:05:00,448.7
126,2014-07-01 02:06:00,451.1
127,2014-07-01 02:07:00,448.8
128,2014-07-01 02:08:00,451.1
129,2014-07-01 02:09:00,448.8
130,2014-07-01 02:10:00,451.1
131,2014-07-01 02:11:00,448.8
132,2014-07-01 02:12:00,448.7
133,2014-07-01 02:13:00,448.7
134,2014-07-01 02:14:00,446.3
135,2014-07-01 02:15:00,448.7
136,2014-07-01 02:16:00,448.7
137,2014-07-01 02:17:00,448.7
138,2014-07-01 02:18:00,448.7
139,2014-07-01 02:19:00,448.7
140,2014-07-01 02:20:00,448.7
141,2014-07-01 02:21:00,448.7
142,2014-07-01 02:22:00,446.3
143,2014-07-01 02:23:00,446.3
144,2014-07-01 02:24:00,445.7
145,2014-07-01 02:25:00,448.6
146,2014-07-01 02:26:00,446.4
147,2014-07-01 02:27:00,445.7
148,2014-07-01 02:28:00,446.3
149,2014-07-01 02:29:00,448.7
150,2014-07-01 02:30:00,448.7
151,2014-07-01 02:31:00,446.3
152,2014-07-01 02:32:00,445.7
153,2014-07-01 02:33:00,446.3
154,2014-07-01 02:34:00,445.7
155,2014-07-01 02:35:00,448.7
156,2014-07-01 02:36:00,448.7
157,2014-07-01 02:37:00,445.7
158,2014-07-01 02:38:00,445.7
159,2014-07-01 02:39:00,448.6
160,2014-07-01 02:40:00,446.4
161,2014-07-01 02:41:00,445.7
162,2014-07-01 02:42:00,445.7
163,2014-07-01 02:43:00,445.7
164,2014-07-01 02:44:00,445.7
165,2014-07-01 02:45:00,445.7
166,2014-07-01 02:46:00,445.7
167,2014-07-01 02:47:00,445.7
168,2014-07-01 02:48:00,445.7
169,2014-07-01 02:49:00,445.7
170,2014-07-01 02:50:00,445.7
171,2014-07-01 02:51:00,445.7
172,2014-07-01 02:52:00,446.3
173,2014-07-01 02:53:00,445.7
174,2014-07-01 02:54:00,445.7
175,2014-07-01 02:55:00,446.3
176,2014-07-01 02:56:00,446.3
177,2014-07-01 02:57:00,445.7
178,2014-07-01 02:58:00,445.7
179,2014-07-01 02:59:00,445.7
180,2014-07-01 03:00:00,443.3
181,2014-07-01 03:01:00,443.2
182,2014-07-01 03:02:00,443.2
183,2014-07-01 03:03:00,443.2
184,2014-07-01 03:04:00,443.2
185,2014-07-01 03:05:00,443.2
186,2014-07-01 03:06:00,443.2
187,2014-07-01 03:07:00,443.2
188,2014-07-01 03:08:00,442.0
189,2014-07-01 03:09:00,440.8
190,2014-07-01 03:10:00,440.8
191,2014-07-01 03:11:00,440.8
192,2014-07-01 03:12:00,440.8
193,2014-07-01 03:13:00,440.8
194,2014-07-01 03:14:00,440.8
195,2014-07-01 03:15:00,440.8
196,2014-07-01 03:16:00,440.8
197,2014-07-01 03:17:00,440.8
198,2014-07-01 03:18:00,440.8
199,2014-07-01 03:19:00,440.8
200,2014-07-01 03:20:00,440.8
201,2014-07-01 03:21:00,440.8
202,2014-07-01 03:22:00,438.4
203,2014-07-01 03:23:00,438.3
204,2014-07-01 03:24:00,438.3
205,2014-07-01 03:25:00,438.3
206,2014-07-01 03:26:00,438.3
207,2014-07-01 03:27:00,438.3
208,2014-07-01 03:28:00,438.3
209,2014-07-01 03:29:00,438.3
210,2014-07-01 03:30:00,438.3
211,2014-07-01 03:31:00,438.3
212,2014-07-01 03:32:00,438.3
213,2014-07-01 03:33:00,438.3
214,2014-07-01 03:34:00,438.3
215,2014-07-01 03:35:00,438.3
216,2014-07-01 03:36:00,435.9
217,2014-07-01 03:37:00,435.9
218,2014-07-01 03:38:00,435.9
219,2014-07-01 03:39:00,435.9
220,2014-07-01 03:40:00,435.9
221,2014-07-01 03:41:00,435.9
222,2014-07-01 03:42:00,435.9
223,2014-07-01 03:43:00,435.9
224,2014-07-01 03:44:00,435.9
225,2014-07-01 03:45:00,435.9
226,2014-07-01 03:46:00,435.9
227,2014-07-01 03:47:00,435.9
228,2014-07-01 03:48:00,435.9
229,2014-07-01 03:49:00,435.9
230,2014-07-01 03:50:00,435.9
231,2014-07-01 03:51:00,435.9
232,2014-07-01 03:52:00,435.9
233,2014-07-01 03:53:00,435.9
234,2014-07-01 03:54:00,435.9
235,2014-07-01 03:55:00,435.9
236,2014-07-01 03:56:00,435.9
237,2014-07-01 03:57:00,435.9
238,2014-07-01 03:58:00,433.5
239,2014-07-01 03:59:00,435.8
240,2014-07-01 04:00:00,435.9
241,2014-07-01 04:01:00,433.5
242,2014-07-01 04:02:00,433.5
243,2014-07-01 04:03:00,433.5
244,2014-07-01 04:04:00,433.5
245,2014-07-01 04:05:00,433.5
246,2014-07-01 04:06:00,433.5
247,2014-07-01 04:07:00,433.5
248,2014-07-01 04:08:00,433.5
249,2014-07-01 04:09:00,433.5
250,2014-07-01 04:10:00,433.5
251,2014-07-01 04:11:00,433.5
252,2014-07-01 04:12:00,433.5
253,2014-07-01 04:13:00,431.1
254,2014-07-01 04:14:00,431.0
255,2014-07-01 04:15:00,431.0
256,2014-07-01 04:16:00,431.0
257,2014-07-01 04:17:00,431.0
258,2014-07-01 04:18:00,431.0
259,2014-07-01 04:19:00,431.0
260,2014-07-01 04:20:00,431.0
261,2014-07-01 04:21:00,431.0
262,2014-07-01 04:22:00,431.0
263,2014-07-01 04:23:00,431.0
264,2014-07-01 04:24:00,431.0
265,2014-07-01 04:25:00,431.0
266,2014-07-01 04:26:00,431.0
267,2014-07-01 04:27:00,431.0
268,2014-07-01 04:28:00,431.0
269,2014-07-01 04:29:00,431.0
270,2014-07-01 04:30:00,431.0
271,2014-07-01 04:31:00,431.0
272,2014-07-01 04:32:00,431.0
273,2014-07-01 04:33:00,431.0
274,2014-07-01 04:34:00,431.0
275,2014-07-01 04:35:00,431.0
276,2014-07-01 04:36:00,431.0
277,2014-07-01 04:37:00,431.0
278,2014-07-01 04:38:00,431.0
279,2014-07-01 04:39:00,431.0
280,2014-07-01 04:40:00,431.0
281,2014-07-01 04:41:00,431.0
282,2014-07-01 04:42:00,431.0
283,2014-07-01 04:43:00,431.0
284,2014-07-01 04:44:00,431.0
285,2014-07-01 04:45:00,431.0
286,2014-07-01 04:46:00,431.0
287,2014-07-01 04:47:00,433.4
288,2014-07-01 04:48:00,433.5
289,2014-07-01 04:49:00,433.5
290,2014-07-01 04:50:00,433.5
291,2014-07-01 04:51:00,431.1
292,2014-07-01 04:52:00,431.0
293,2014-07-01 04:53:00,433.4
294,2014-07-01 04:54:00,431.1
295,2014-07-01 04:55:00,431.0
296,2014-07-01 04:56:00,431.0
297,2014-07-01 04:57:00,431.0
298,2014-07-01 04:58:00,433.4
299,2014-07-01 04:59:00,433.5
300,2014-07-01 05:00:00,433.5
301,2014-07-01 05:01:00,431.1
302,2014-07-01 05:02:00,433.4
303,2014-07-01 05:03:00,433.5
304,2014-07-01 05:04:00,433.5
305,2014-07-01 05:05:00,431.1
306,2014-07-01 05:06:00,433.4
307,2014-07-01 05:07:00,431.1
308,2014-07-01 05:08:00,433.4
309,2014-07-01 05:09:00,433.5
310,2014-07-01 05:10:00,431.1
311,2014-07-01 05:11:00,431.0
312,2014-07-01 05:12:00,431.0
313,2014-07-01 05:13:00,431.0
314,2014-07-01 05:14:00,431.0
315,2014-07-01 05:15:00,431.0
316,2014-07-01 05:16:00,433.4
317,2014-07-01 05:17:00,433.5
318,2014-07-01 05:18:00,431.1
319,2014-07-01 05:19:00,433.4
320,2014-07-01 05:20:00,433.5
321,2014-07-01 05:21:00,433.5
322,2014-07-01 05:22:00,433.5
323,2014-07-01 05:23:00,435.9
324,2014-07-01 05:24:00,435.9
325,2014-07-01 05:25:00,435.9
326,2014-07-01 05:26:00,435.9
327,2014-07-01 05:27:00,435.9
328,2014-07-01 05:28:00,433.5
329,2014-07-01 05:29:00,435.9
330,2014-07-01 05:30:00,435.9
331,2014-07-01 05:31:00,435.9
332,2014-07-01 05:32:00,435.9
333,2014-07-01 05:33:00,435.9
334,2014-07-01 05:34:00,435.9
335,2014-07-01 05:35:00,435.9
336,2014-07-01 05:36:00,435.9
337,2014-07-01 05:37:00,435.9
338,2014-07-01 05:38:00,435.9
339,2014-07-01 05:39:00,438.3
340,2014-07-01 05:40:00,438.3
341,2014-07-01 05:41:00,438.3
342,2014-07-01 05:42:00,438.3
343,2014-07-01 05:43:00,438.3
344,2014-07-01 05:44:00,435.9
345,2014-07-01 05:45:00,438.3
346,2014-07-01 05:46:00,438.3
347,2014-07-01 05:47:00,438.3
348,2014-07-01 05:48:00,438.3
349,2014-07-01 05:49:00,438.3
350,2014-07-01 05:50:00,440.7
351,2014-07-01 05:51:00,438.4
352,2014-07-01 05:52:00,439.5
353,2014-07-01 05:53:00,439.6
354,2014-07-01 05:54:00,438.4
355,2014-07-01 05:55:00,438.3
356,2014-07-01 05:56:00,438.3
357,2014-07-01 05:57:00,440.7
358,2014-07-01 05:58:00,438.4
359,2014-07-01 05:59:00,438.3
360,2014-07-01 06:00:00,438.3
361,2014-07-01 06:01:00,438.3
362,2014-07-01 06:02:00,438.3
363,2014-07-01 06:03:00,438.3
364,2014-07-01 06:04:00,438.3
365,2014-07-01 06:05:00,438.3
366,2014-07-01 06:06:00,438.3
367,2014-07-01 06:07:00,438.3
368,2014-07-01 06:08:00,438.3
369,2014-07-01 06:09:00,440.7
370,2014-07-01 06:10:00,438.4
371,2014-07-01 06:11:00,438.3
372,2014-07-01 06:12:00,438.3
373,2014-07-01 06:13:00,440.7
374,2014-07-01 06:14:00,440.8
375,2014-07-01 06:15:00,440.8
376,2014-07-01 06:16:00,440.8
377,2014-07-01 06:17:00,440.8
378,2014-07-01 06:18:00,440.8
379,2014-07-01 06:19:00,440.8
380,2014-07-01 06:20:00,440.8
381,2014-07-01 06:21:00,440.8
382,2014-07-01 06:22:00,440.8
383,2014-07-01 06:23:00,440.8
384,2014-07-01 06:24:00,440.8
385,2014-07-01 06:25:00,440.8
386,2014-07-01 06:26:00,440.8
387,2014-07-01 06:27:00,440.8
388,2014-07-01 06:28:00,440.8
389,2014-07-01 06:29:00,440.8
390,2014-07-01 06:30:00,440.8
391,2014-07-01 06:31:00,440.8
392,2014-07-01 06:32:00,440.8
393,2014-07-01 06:33:00,440.8
394,2014-07-01 06:34:00,440.8
395,2014-07-01 06:35:00,440.8
396,2014-07-01 06:36:00,440.8
397,2014-07-01 06:37:00,440.8
398,2014-07-01 06:38:00,440.8
399,2014-07-01 06:39:00,440.8
400,2014-07-01 06:40:00,440.8
401,2014-07-01 06:41:00,440.8
402,2014-07-01 06:42:00,440.8
403,2014-07-01 06:43:00,438.4
404,2014-07-01 06:44:00,438.3
405,2014-07-01 06:45:00,440.7
406,2014-07-01 06:46:00,440.8
407,2014-07-01 06:47:00,440.8
408,2014-07-01 06:48:00,440.8
409,2014-07-01 06:49:00,440.8
410,2014-07-01 06:50:00,440.8
411,2014-07-01 06:51:00,440.8
412,2014-07-01 06:52:00,440.8
413,2014-07-01 06:53:00,440.8
414,2014-07-01 06:54:00,440.8
415,2014-07-01 06:55:00,440.8
416,2014-07-01 06:56:00,440.8
417,2014-07-01 06:57:00,440.8
418,2014-07-01 06:58:00,440.8
419,2014-07-01 06:59:00,440.8
420,2014-07-01 07:00:00,440.8
421,2014-07-01 07:01:00,440.8
422,2014-07-01 07:02:00,440.8
423,2014-07-01 07:03:00,440.8
424,2014-07-01 07:04:00,440.8
425,2014-07-01 07:05:00,440.8
426,2014-07-01 07:06:00,440.8
427,2014-07-01 07:07:00,440.8
428,2014-07-01 07:08:00,440.8
429,2014-07-01 07:09:00,438.4
430,2014-07-01 07:10:00,438.3
431,2014-07-01 07:11:00,438.3
432,2014-07-01 07:12:00,438.3
433,2014-07-01 07:13:00,438.3
434,2014-07-01 07:14:00,440.7
435,2014-07-01 07:15:00,440.8
436,2014-07-01 07:16:00,438.4
437,2014-07-01 07:17:00,438.3
438,2014-07-01 07:18:00,438.3
439,2014-07-01 07:19:00,435.9
440,2014-07-01 07:20:00,435.9
441,2014-07-01 07:21:00,435.9
442,2014-07-01 07:22:00,438.3
443,2014-07-01 07:23:00,438.3
444,2014-07-01 07:24:00,438.3
445,2014-07-01 07:25:00,435.9
446,2014-07-01 07:26:00,438.3
447,2014-07-01 07:27:00,435.9
448,2014-07-01 07:28:00,435.9
449,2014-07-01 07:29:00,438.3
450,2014-07-01 07:30:00,445.4
451,2014-07-01 07:31:00,456.9
452,2014-07-01 07:32:00,488.5
453,2014-07-01 07:33:00,504.0
454,2014-07-01 07:34:00,509.1
455,2014-07-01 07:35:00,509.2
456,2014-07-01 07:36:00,516.4
457,2014-07-01 07:37:00,533.6
458,2014-07-01 07:38:00,536.5
459,2014-07-01 07:39:00,549.0
460,2014-07-01 07:40:00,554.3
461,2014-07-01 07:41:00,557.9
462,2014-07-01 07:42:00,568.2
463,2014-07-01 07:43:00,574.4
464,2014-07-01 07:44:00,581.0
465,2014-07-01 07:45:00,594.2
466,2014-07-01 07:46:00,589.9
467,2014-07-01 07:47:00,592.1
468,2014-07-01 07:48:00,604.8
469,2014-07-01 07:49:00,612.2
470,2014-07-01 07:50:00,629.5
471,2014-07-01 07:51:00,625.3
472,2014-07-01 07:52:00,625.2
473,2014-07-01 07:53:00,635.2
474,2014-07-01 07:54:00,642.7
475,2014-07-01 07:55:00,645.3
476,2014-07-01 07:56:00,645.3
477,2014-07-01 07:57:00,645.3
478,2014-07-01 07:58:00,650.1
479,2014-07-01 07:59:00,660.2
480,2014-07-01 08:00:00,662.9
481,2014-07-01 08:01:00,665.4
482,2014-07-01 08:02:00,670.2
483,2014-07-01 08:03:00,676.9
484,2014-07-01 08:04:00,683.0
485,2014-07-01 08:05:00,683.2
486,2014-07-01 08:06:00,688.5
487,2014-07-01 08:07:00,688.6
488,2014-07-01 08:08:00,685.7
489,2014-07-01 08:09:00,683.2
490,2014-07-01 08:10:00,683.2
491,2014-07-01 08:11:00,680.7
492,2014-07-01 08:12:00,683.1
493,2014-07-01 08:13:00,678.4
494,2014-07-01 08:14:00,673.5
495,2014-07-01 08:15:00,673.4
496,2014-07-01 08:16:00,673.4
497,2014-07-01 08:17:00,670.4
498,2014-07-01 08:18:00,667.9
499,2014-07-01 08:19:00,665.5
500,2014-07-01 08:20:00,665.4
501,2014-07-01 08:21:00,665.4
502,2014-07-01 08:22:00,665.4
503,2014-07-01 08:23:00,665.4
504,2014-07-01 08:24:00,665.4
505,2014-07-01 08:25:00,667.8
506,2014-07-01 08:26:00,667.9
507,2014-07-01 08:27:00,667.9
508,2014-07-01 08:28:00,673.2
509,2014-07-01 08:29:00,673.4
510,2014-07-01 08:30:00,672.8
511,2014-07-01 08:31:00,673.4
512,2014-07-01 08:32:00,673.4
513,2014-07-01 08:33:00,675.8
514,2014-07-01 08:34:00,678.2
515,2014-07-01 08:35:00,678.3
516,2014-07-01 08:36:00,678.3
517,2014-07-01 08:37:00,678.3
518,2014-07-01 08:38:00,678.3
519,2014-07-01 08:39:00,675.9
520,2014-07-01 08:40:00,675.8
521,2014-07-01 08:41:00,673.4
522,2014-07-01 08:42:00,673.4
523,2014-07-01 08:43:00,672.2
524,2014-07-01 08:44:00,673.3
525,2014-07-01 08:45:00,660.8
526,2014-07-01 08:46:00,645.6
527,2014-07-01 08:47:00,647.7
528,2014-07-01 08:48:00,653.1
529,2014-07-01 08:49:00,650.2
530,2014-07-01 08:50:00,653.1
531,2014-07-01 08:51:00,650.3
532,2014-07-01 08:52:00,645.5
533,2014-07-01 08:53:00,642.9
534,2014-07-01 08:54:00,642.9
535,2014-07-01 08:55:00,642.9
536,2014-07-01 08:56:00,642.9
537,2014-07-01 08:57:00,642.9
538,2014-07-01 08:58:00,642.9
539,2014-07-01 08:59:00,642.9
540,2014-07-01 09:00:00,642.9
541,2014-07-01 09:01:00,640.5
542,2014-07-01 09:02:00,640.4
543,2014-07-01 09:03:00,642.8
544,2014-07-01 09:04:00,640.5
545,2014-07-01 09:05:00,640.4
546,2014-07-01 09:06:00,640.4
547,2014-07-01 09:07:00,640.4
548,2014-07-01 09:08:00,640.4
549,2014-07-01 09:09:00,640.4
550,2014-07-01 09:10:00,640.4
551,2014-07-01 09:11:00,640.4
552,2014-07-01 09:12:00,640.4
553,2014-07-01 09:13:00,640.4
554,2014-07-01 09:14:00,638.0
555,2014-07-01 09:15:00,638.0
556,2014-07-01 09:16:00,638.0
557,2014-07-01 09:17:00,638.0
558,2014-07-01 09:18:00,638.0
559,2014-07-01 09:19:00,638.0
560,2014-07-01 09:20:00,638.0
561,2014-07-01 09:21:00,638.0
562,2014-07-01 09:22:00,638.0
563,2014-07-01 09:23:00,635.0
564,2014-07-01 09:24:00,634.9
565,2014-07-01 09:25:00,634.9
566,2014-07-01 09:26:00,637.9
567,2014-07-01 09:27:00,635.0
568,2014-07-01 09:28:00,634.9
569,2014-07-01 09:29:00,637.9
570,2014-07-01 09:30:00,635.6
571,2014-07-01 09:31:00,634.9
572,2014-07-01 09:32:00,635.5
573,2014-07-01 09:33:00,634.9
574,2014-07-01 09:34:00,634.9
575,2014-07-01 09:35:00,634.9
576,2014-07-01 09:36:00,632.5
577,2014-07-01 09:37:00,632.5
578,2014-07-01 09:38:00,632.5
579,2014-07-01 09:39:00,632.5
580,2014-07-01 09:40:00,632.5
581,2014-07-01 09:41:00,632.5
582,2014-07-01 09:42:00,630.1
583,2014-07-01 09:43:00,632.4
584,2014-07-01 09:44:00,630.1
585,2014-07-01 09:45:00,626.4
586,2014-07-01 09:46:00,622.8
587,2014-07-01 09:47:00,620.3
588,2014-07-01 09:48:00,622.6
589,2014-07-01 09:49:00,620.4
590,2014-07-01 09:50:00,622.6
591,2014-07-01 09:51:00,622.7
592,2014-07-01 09:52:00,620.3
593,2014-07-01 09:53:00,622.7
594,2014-07-01 09:54:00,622.7
595,2014-07-01 09:55:00,625.1
596,2014-07-01 09:56:00,625.2
597,2014-07-01 09:57:00,622.8
598,2014-07-01 09:58:00,622.7
599,2014-07-01 09:59:00,622.7
600,2014-07-01 10:00:00,617.9
601,2014-07-01 10:01:00,614.8
602,2014-07-01 10:02:00,617.7
603,2014-07-01 10:03:00,617.8
604,2014-07-01 10:04:00,617.8
605,2014-07-01 10:05:00,615.4
606,2014-07-01 10:06:00,615.4
607,2014-07-01 10:07:00,614.8
608,2014-07-01 10:08:00,615.4
609,2014-07-01 10:09:00,617.8
610,2014-07-01 10:10:00,622.6
611,2014-07-01 10:11:00,632.2
612,2014-07-01 10:12:00,632.5
613,2014-07-01 10:13:00,630.1
614,2014-07-01 10:14:00,630.0
615,2014-07-01 10:15:00,632.4
616,2014-07-01 10:16:00,632.5
617,2014-07-01 10:17:00,632.5
618,2014-07-01 10:18:00,632.5
619,2014-07-01 10:19:00,634.8
620,2014-07-01 10:20:00,637.9
621,2014-07-01 10:21:00,638.0
622,2014-07-01 10:22:00,655.4
623,2014-07-01 10:23:00,670.1
624,2014-07-01 10:24:00,671.5
625,2014-07-01 10:25:00,682.8
626,2014-07-01 10:26:00,703.8
627,2014-07-01 10:27:00,723.1
628,2014-07-01 10:28:00,743.3
629,2014-07-01 10:29:00,776.0
630,2014-07-01 10:30:00,804.2
631,2014-07-01 10:31:00,792.2
632,2014-07-01 10:32:00,794.2
633,2014-07-01 10:33:00,804.3
634,2014-07-01 10:34:00,819.6
635,2014-07-01 10:35:00,829.5
636,2014-07-01 10:36:00,841.1
637,2014-07-01 10:37:00,827.5
638,2014-07-01 10:38:00,736.9
639,2014-07-01 10:39:00,860.7
640,2014-07-01 10:40:00,806.7
641,2014-07-01 10:41:00,618.0
642,2014-07-01 10:42:00,595.0
643,2014-07-01 10:43:00,553.8
644,2014-07-01 10:44:00,497.3
645,2014-07-01 10:45:00,491.6
646,2014-07-01 10:46:00,481.4
647,2014-07-01 10:47:00,456.9
648,2014-07-01 10:48:00,451.3
649,2014-07-01 10:49:00,451.2
650,2014-07-01 10:50:00,441.0
651,2014-07-01 10:51:00,431.2
652,2014-07-01 10:52:00,431.0
653,2014-07-01 10:53:00,431.0
654,2014-07-01 10:54:00,428.1
655,2014-07-01 10:55:00,428.0
656,2014-07-01 10:56:00,435.8
657,2014-07-01 10:57:00,431.7
658,2014-07-01 10:58:00,428.0
659,2014-07-01 10:59:00,435.8
660,2014-07-01 11:00:00,443.0
661,2014-07-01 11:01:00,455.6
662,2014-07-01 11:02:00,460.8
663,2014-07-01 11:03:00,473.5
664,2014-07-01 11:04:00,458.7
665,2014-07-01 11:05:00,456.1
666,2014-07-01 11:06:00,448.8
667,2014-07-01 11:07:00,447.5
668,2014-07-01 11:08:00,449.3
669,2014-07-01 11:09:00,458.2
670,2014-07-01 11:10:00,451.3
671,2014-07-01 11:11:00,453.6
672,2014-07-01 11:12:00,456.0
673,2014-07-01 11:13:00,449.4
674,2014-07-01 11:14:00,446.4
675,2014-07-01 11:15:00,441.0
676,2014-07-01 11:16:00,428.4
677,2014-07-01 11:17:00,425.6
678,2014-07-01 11:18:00,423.1
679,2014-07-01 11:19:00,427.9
680,2014-07-01 11:20:00,448.4
681,2014-07-01 11:21:00,460.7
682,2014-07-01 11:22:00,458.6
683,2014-07-01 11:23:00,456.1
684,2014-07-01 11:24:00,451.3
685,2014-07-01 11:25:00,451.2
686,2014-07-01 11:26:00,458.4
687,2014-07-01 11:27:00,436.3
688,2014-07-01 11:28:00,425.7
689,2014-07-01 11:29:00,418.4
690,2014-07-01 11:30:00,418.2
691,2014-07-01 11:31:00,418.2
692,2014-07-01 11:32:00,418.2
693,2014-07-01 11:33:00,418.2
694,2014-07-01 11:34:00,418.2
695,2014-07-01 11:35:00,420.6
696,2014-07-01 11:36:00,418.3
697,2014-07-01 11:37:00,418.2
698,2014-07-01 11:38:00,418.2
699,2014-07-01 11:39:00,418.2
700,2014-07-01 11:40:00,418.2
701,2014-07-01 11:41:00,415.8
702,2014-07-01 11:42:00,415.8
703,2014-07-01 11:43:00,415.8
704,2014-07-01 11:44:00,415.8
705,2014-07-01 11:45:00,415.8
706,2014-07-01 11:46:00,418.2
707,2014-07-01 11:47:00,415.8
708,2014-07-01 11:48:00,465.6
709,2014-07-01 11:49:00,473.6
710,2014-07-01 11:50:00,456.3
711,2014-07-01 11:51:00,460.8
712,2014-07-01 11:52:00,485.7
713,2014-07-01 11:53:00,469.5
714,2014-07-01 11:54:00,453.9
715,2014-07-01 11:55:00,452.4
716,2014-07-01 11:56:00,445.8
717,2014-07-01 11:57:00,434.9
718,2014-07-01 11:58:00,418.7
719,2014-07-01 11:59:00,415.8
720,2014-07-01 12:00:00,405.7
721,2014-07-01 12:01:00,398.2
722,2014-07-01 12:02:00,405.3
723,2014-07-01 12:03:00,460.0
724,2014-07-01 12:04:00,406.3
725,2014-07-01 12:05:00,403.0
726,2014-07-01 12:06:00,402.9
727,2014-07-01 12:07:00,400.6
728,2014-07-01 12:08:00,398.1
729,2014-07-01 12:09:00,398.0
730,2014-07-01 12:10:00,398.0
731,2014-07-01 12:11:00,398.0
732,2014-07-01 12:12:00,398.0
733,2014-07-01 12:13:00,400.4
734,2014-07-01 12:14:00,400.5
735,2014-07-01 12:15:00,405.2
